HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 06:34:41 CEST,180.064569,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:41 CEST,180.064569,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:41 CEST,181.311641,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:42 CEST,182.562090,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:42 CEST,183.812173,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:43 CEST,185.064657,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:43 CEST,185.064657,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:44 CEST,186.312158,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:44 CEST,187.562200,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:45 CEST,188.812185,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:46 CEST,190.066248,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:46 CEST,190.066248,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:46 CEST,191.312175,17.500000,17.500000,16.500000,15.500000,16.500000
A1,Fri 2021-07-16 06:34:47 CEST,192.561644,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:47 CEST,193.812167,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:48 CEST,195.065001,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:48 CEST,195.065001,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:49 CEST,196.312154,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:49 CEST,197.562189,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:50 CEST,198.812189,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:51 CEST,200.064628,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:51 CEST,200.064628,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:51 CEST,201.312153,17.500000,17.500000,16.500000,16.500000,16.500000
A1,Fri 2021-07-16 06:34:52 CEST,202.562118,17.500000,17.500000,16.500000,16.500000,16.500000
