HTL state,Time GPS,Mission time,MGT-X raw,MGT-Y raw,MGT-Z raw,MGT-X mgauss,MGT-Y mgauss,MGT-Z mgauss,ACC-X raw,ACC-Y raw,ACC-Z raw,ACC-X mg,ACC-Y mg,ACC-Z mg,GYRO-X raw,GYRO-Y raw,GYRO-Z raw,GYRO-X mdps,GYRO-Y mdps,GYRO-Z mdps,Temp raw,Temp Celsius
A1,Thu 1970-01-01 01:00:00 CET,114.044,-2418,1371,-375,-338.519989,191.940002,-52.500000,0,-48,1354,0.000000,-35.136002,991.127991,78,-46,43,5460.000000,-3220.000000,3010.000000,40,27.441406
A1,Thu 1970-01-01 01:00:00 CET,115.044,-2418,1374,-392,-338.519989,192.360001,-54.880001,-11,-42,1351,-8.052000,-30.743999,988.932007,81,-46,44,5670.000000,-3220.000000,3080.000000,43,27.624512
A1,Thu 1970-01-01 01:00:00 CET,116.043,-2429,1349,-461,-340.059998,188.860001,-64.540001,-10,-36,1360,-7.320000,-26.351999,995.520020,85,-46,44,5950.000000,-3220.000000,3080.000000,44,27.685547
A1,Thu 1970-01-01 01:00:00 CET,117.044,-2386,1375,-418,-334.040009,192.500000,-58.520000,-11,-45,1355,-8.052000,-32.939999,991.859985,82,-51,42,5740.000000,-3570.000000,2940.000000,44,27.685547
A1,Thu 1970-01-01 01:00:00 CET,118.045,-2463,1375,-474,-344.820007,192.500000,-66.360001,-16,-44,1358,-11.712000,-32.208000,994.055969,79,-46,42,5530.000000,-3220.000000,2940.000000,43,27.624512
A1,Thu 1970-01-01 01:00:00 CET,119.044,-2441,1357,-422,-341.739990,189.979996,-59.080002,-2,-49,1355,-1.464000,-35.868000,991.859985,75,-46,40,5250.000000,-3220.000000,2800.000000,44,27.685547
A1,Thu 1970-01-01 01:00:00 CET,120.044,-2460,1360,-345,-344.399994,190.399994,-48.299999,-13,-39,1357,-9.516000,-28.548000,993.323975,81,-44,41,5670.000000,-3080.000000,2870.000000,43,27.624512
A1,Thu 1970-01-01 01:00:00 CET,121.044,-2462,1380,-326,-344.679993,193.199997,-45.639999,-9,-49,1354,-6.588000,-35.868000,991.127991,81,-44,39,5670.000000,-3080.000000,2730.000000,43,27.624512
A1,Thu 1970-01-01 01:00:00 CET,122.044,-2431,1371,-351,-340.339996,191.940002,-49.139999,-10,-41,1355,-7.320000,-30.011999,991.859985,78,-41,39,5460.000000,-2870.000000,2730.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,123.044,-2478,1370,-434,-346.920013,191.800003,-60.760002,-8,-41,1355,-5.856000,-30.011999,991.859985,80,-44,44,5600.000000,-3080.000000,3080.000000,46,27.807617
A1,Thu 1970-01-01 01:00:00 CET,124.044,-2491,1378,-465,-348.739990,192.919998,-65.099998,-15,-45,1351,-10.980000,-32.939999,988.932007,85,-43,43,5950.000000,-3010.000000,3010.000000,45,27.746582
A1,Thu 1970-01-01 01:00:00 CET,125.043,-2469,1393,-464,-345.660004,195.020004,-64.959999,-14,-45,1352,-10.248000,-32.939999,989.664001,82,-45,40,5740.000000,-3150.000000,2800.000000,44,27.685547
A1,Thu 1970-01-01 01:00:00 CET,126.043,-2485,1348,-410,-347.899994,188.720001,-57.400002,-6,-48,1357,-4.392000,-35.136002,993.323975,84,-47,44,5880.000000,-3290.000000,3080.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,127.045,-2458,1364,-427,-344.119995,190.960007,-59.779999,-9,-41,1351,-6.588000,-30.011999,988.932007,90,-46,42,6300.000000,-3220.000000,2940.000000,44,27.685547
A1,Thu 1970-01-01 01:00:00 CET,128.043,-2445,1393,-341,-342.299988,195.020004,-47.740002,-11,-45,1352,-8.052000,-32.939999,989.664001,79,-46,43,5530.000000,-3220.000000,3010.000000,46,27.807617
A1,Thu 1970-01-01 01:00:00 CET,129.043,-2433,1397,-396,-340.619995,195.580002,-55.439999,-7,-45,1352,-5.124000,-32.939999,989.664001,78,-42,43,5460.000000,-2940.000000,3010.000000,42,27.563477
A1,Thu 1970-01-01 01:00:00 CET,130.038,-2474,1344,-447,-346.360016,188.160004,-62.580002,-11,-46,1353,-8.052000,-33.672001,990.395996,86,-44,42,6020.000000,-3080.000000,2940.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,131.042,-2440,1385,-451,-341.600006,193.899994,-63.139999,-6,-46,1353,-4.392000,-33.672001,990.395996,77,-47,42,5390.000000,-3290.000000,2940.000000,45,27.746582
A1,Thu 1970-01-01 01:00:00 CET,132.042,-2461,1400,-435,-344.540009,196.000000,-60.900002,-8,-46,1355,-5.856000,-33.672001,991.859985,86,-50,43,6020.000000,-3500.000000,3010.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,133.042,-2472,1361,-412,-346.079987,190.539993,-57.680000,-12,-49,1354,-8.784000,-35.868000,991.127991,81,-45,41,5670.000000,-3150.000000,2870.000000,45,27.746582
A1,Thu 1970-01-01 01:00:00 CET,134.043,-2471,1405,-409,-345.940002,196.699997,-57.260002,-4,-50,1355,-2.928000,-36.599998,991.859985,83,-46,45,5810.000000,-3220.000000,3150.000000,44,27.685547
A1,Thu 1970-01-01 01:00:00 CET,135.044,-2432,1404,-385,-340.480011,196.559998,-53.900002,-3,-43,1357,-2.196000,-31.476000,993.323975,83,-42,44,5810.000000,-2940.000000,3080.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,136.045,-2426,1384,-396,-339.640015,193.759995,-55.439999,-10,-49,1350,-7.320000,-35.868000,988.200012,84,-46,44,5880.000000,-3220.000000,3080.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,137.044,-2455,1393,-430,-343.700012,195.020004,-60.200001,-8,-43,1353,-5.856000,-31.476000,990.395996,80,-49,40,5600.000000,-3430.000000,2800.000000,46,27.807617
A1,Thu 1970-01-01 01:00:00 CET,138.044,-2446,1326,-526,-342.440002,185.639999,-73.639999,-8,-41,1352,-5.856000,-30.011999,989.664001,86,-44,42,6020.000000,-3080.000000,2940.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,139.044,-2459,1348,-598,-344.260010,188.720001,-83.720001,-7,-43,1354,-5.124000,-31.476000,991.127991,78,-45,42,5460.000000,-3150.000000,2940.000000,46,27.807617
A1,Thu 1970-01-01 01:00:00 CET,140.044,-2485,1387,-529,-347.899994,194.180008,-74.059998,-8,-43,1355,-5.856000,-31.476000,991.859985,81,-40,43,5670.000000,-2800.000000,3010.000000,49,27.990723
A1,Thu 1970-01-01 01:00:00 CET,141.043,-2491,1395,-506,-348.739990,195.300003,-70.840004,-10,-45,1354,-7.320000,-32.939999,991.127991,82,-46,41,5740.000000,-3220.000000,2870.000000,48,27.929688
A1,Thu 1970-01-01 01:00:00 CET,142.043,-2513,1393,-512,-351.820007,195.020004,-71.680000,-14,-48,1355,-10.248000,-35.136002,991.859985,83,-49,43,5810.000000,-3430.000000,3010.000000,46,27.807617
A1,Thu 1970-01-01 01:00:00 CET,143.042,-2473,1422,-522,-346.220001,199.080002,-73.080002,-6,-44,1355,-4.392000,-32.208000,991.859985,81,-46,40,5670.000000,-3220.000000,2800.000000,47,27.868652
A1,Thu 1970-01-01 01:00:00 CET,144.042,-2512,1373,-500,-351.679993,192.220001,-70.000000,-9,-41,1357,-6.588000,-30.011999,993.323975,85,-42,43,5950.000000,-2940.000000,3010.000000,48,27.929688
A1,Thu 1970-01-01 01:00:00 CET,145.044,-2504,1391,-551,-350.559998,194.740005,-77.139999,-10,-41,1355,-7.320000,-30.011999,991.859985,82,-45,42,5740.000000,-3150.000000,2940.000000,49,27.990723
A1,Thu 1970-01-01 01:00:00 CET,146.042,-2475,1383,-472,-346.500000,193.619995,-66.080002,-14,-45,1354,-10.248000,-32.939999,991.127991,88,-43,41,6160.000000,-3010.000000,2870.000000,48,27.929688
A1,Thu 1970-01-01 01:00:00 CET,147.042,-2432,1397,-537,-340.480011,195.580002,-75.180000,-7,-48,1353,-5.124000,-35.136002,990.395996,80,-45,41,5600.000000,-3150.000000,2870.000000,49,27.990723
A1,Thu 1970-01-01 01:00:00 CET,148.042,-2462,1391,-568,-344.679993,194.740005,-79.519997,-8,-45,1354,-5.856000,-32.939999,991.127991,81,-49,41,5670.000000,-3430.000000,2870.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,149.043,-2493,1415,-495,-349.019989,198.100006,-69.300003,-10,-42,1353,-7.320000,-30.743999,990.395996,78,-45,42,5460.000000,-3150.000000,2940.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,150.043,-2476,1379,-517,-346.640015,193.059998,-72.379997,-14,-43,1354,-10.248000,-31.476000,991.127991,83,-43,39,5810.000000,-3010.000000,2730.000000,49,27.990723
A1,Thu 1970-01-01 01:00:00 CET,151.043,-2511,1351,-483,-351.540009,189.139999,-67.620003,-7,-42,1351,-5.124000,-30.743999,988.932007,79,-40,47,5530.000000,-2800.000000,3290.000000,49,27.990723
A1,Thu 1970-01-01 01:00:00 CET,152.043,-2475,1326,-497,-346.500000,185.639999,-69.580002,-7,-44,1356,-5.124000,-32.208000,992.591980,87,-41,38,6090.000000,-2870.000000,2660.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,153.043,-2480,1398,-423,-347.200012,195.720001,-59.220001,-11,-47,1357,-8.052000,-34.403999,993.323975,78,-43,41,5460.000000,-3010.000000,2870.000000,46,27.807617
A1,Thu 1970-01-01 01:00:00 CET,154.044,-2473,1355,-468,-346.220001,189.699997,-65.519997,-11,-43,1356,-8.052000,-31.476000,992.591980,83,-42,44,5810.000000,-2940.000000,3080.000000,49,27.990723
A1,Thu 1970-01-01 01:00:00 CET,155.042,-2470,1372,-510,-345.799988,192.080002,-71.400002,-15,-46,1351,-10.980000,-33.672001,988.932007,77,-48,42,5390.000000,-3360.000000,2940.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,156.043,-2491,1412,-468,-348.739990,197.680008,-65.519997,-11,-43,1357,-8.052000,-31.476000,993.323975,84,-48,41,5880.000000,-3360.000000,2870.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,157.044,-2459,1418,-449,-344.260010,198.520004,-62.860001,-8,-46,1356,-5.856000,-33.672001,992.591980,82,-47,43,5740.000000,-3290.000000,3010.000000,49,27.990723
A1,Thu 1970-01-01 01:00:00 CET,158.044,-2429,1361,-460,-340.059998,190.539993,-64.400002,-8,-47,1354,-5.856000,-34.403999,991.127991,83,-45,45,5810.000000,-3150.000000,3150.000000,52,28.173828
A1,Thu 1970-01-01 01:00:00 CET,159.044,-2443,1390,-454,-342.019989,194.600006,-63.560001,-10,-41,1353,-7.320000,-30.011999,990.395996,87,-41,42,6090.000000,-2870.000000,2940.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,160.043,-2485,1407,-421,-347.899994,196.979996,-58.939999,-8,-47,1356,-5.856000,-34.403999,992.591980,82,-47,40,5740.000000,-3290.000000,2800.000000,51,28.112793
A1,Thu 1970-01-01 01:00:00 CET,161.044,-2448,1399,-474,-342.720001,195.860001,-66.360001,-11,-42,1355,-8.052000,-30.743999,991.859985,82,-47,39,5740.000000,-3290.000000,2730.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,162.044,-2517,1332,-489,-352.380005,186.479996,-68.459999,-8,-46,1356,-5.856000,-33.672001,992.591980,82,-44,44,5740.000000,-3080.000000,3080.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,163.045,-2480,1349,-408,-347.200012,188.860001,-57.119999,-8,-47,1351,-5.856000,-34.403999,988.932007,81,-43,42,5670.000000,-3010.000000,2940.000000,52,28.173828
A1,Thu 1970-01-01 01:00:00 CET,164.044,-2442,1370,-453,-341.880005,191.800003,-63.420002,-12,-42,1349,-8.784000,-30.743999,987.468018,87,-48,38,6090.000000,-3360.000000,2660.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,165.044,-2470,1401,-528,-345.799988,196.139999,-73.919998,-8,-43,1354,-5.856000,-31.476000,991.127991,84,-44,45,5880.000000,-3080.000000,3150.000000,52,28.173828
A1,Thu 1970-01-01 01:00:00 CET,166.043,-2501,1370,-444,-350.140015,191.800003,-62.160000,-6,-47,1357,-4.392000,-34.403999,993.323975,87,-45,40,6090.000000,-3150.000000,2800.000000,50,28.051758
A1,Thu 1970-01-01 01:00:00 CET,167.043,-2468,1359,-437,-345.519989,190.259995,-61.180000,-8,-46,1356,-5.856000,-33.672001,992.591980,81,-49,43,5670.000000,-3430.000000,3010.000000,52,28.173828
A1,Thu 1970-01-01 01:00:00 CET,168.044,-2487,1362,-456,-348.179993,190.680008,-63.840000,-6,-46,1352,-4.392000,-33.672001,989.664001,85,-48,42,5950.000000,-3360.000000,2940.000000,52,28.173828
A1,Thu 1970-01-01 01:00:00 CET,169.043,-2508,1356,-420,-351.119995,189.839996,-58.799999,-13,-43,1352,-9.516000,-31.476000,989.664001,83,-48,44,5810.000000,-3360.000000,3080.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,170.044,-2459,1398,-324,-344.260010,195.720001,-45.360001,-5,-45,1353,-3.660000,-32.939999,990.395996,83,-46,45,5810.000000,-3220.000000,3150.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,171.043,-2427,1352,-368,-339.779999,189.279999,-51.520000,-12,-43,1350,-8.784000,-31.476000,988.200012,85,-46,43,5950.000000,-3220.000000,3010.000000,54,28.295898
A1,Thu 1970-01-01 01:00:00 CET,172.045,-2457,1373,-471,-343.980011,192.220001,-65.940002,-6,-47,1351,-4.392000,-34.403999,988.932007,79,-44,44,5530.000000,-3080.000000,3080.000000,51,28.112793
A1,Thu 1970-01-01 01:00:00 CET,173.044,-2486,1345,-400,-348.040009,188.300003,-56.000000,-11,-45,1353,-8.052000,-32.939999,990.395996,88,-45,43,6160.000000,-3150.000000,3010.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,174.044,-2499,1364,-525,-349.860016,190.960007,-73.500000,-7,-47,1351,-5.124000,-34.403999,988.932007,82,-48,43,5740.000000,-3360.000000,3010.000000,52,28.173828
A1,Thu 1970-01-01 01:00:00 CET,175.044,-2446,1372,-482,-342.440002,192.080002,-67.480003,-11,-41,1352,-8.052000,-30.011999,989.664001,84,-42,45,5880.000000,-2940.000000,3150.000000,56,28.417969
A1,Thu 1970-01-01 01:00:00 CET,176.044,-2474,1371,-436,-346.360016,191.940002,-61.040001,-9,-43,1355,-6.588000,-31.476000,991.859985,82,-46,43,5740.000000,-3220.000000,3010.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,177.043,-2429,1386,-401,-340.059998,194.039993,-56.139999,-9,-40,1351,-6.588000,-29.279999,988.932007,83,-46,41,5810.000000,-3220.000000,2870.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,178.044,-2465,1328,-473,-345.100006,185.919998,-66.220001,-6,-47,1352,-4.392000,-34.403999,989.664001,85,-47,40,5950.000000,-3290.000000,2800.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,179.039,-2493,1363,-427,-349.019989,190.820007,-59.779999,-12,-41,1351,-8.784000,-30.011999,988.932007,87,-47,42,6090.000000,-3290.000000,2940.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,180.042,-2466,1358,-491,-345.239990,190.119995,-68.739998,-9,-45,1353,-6.588000,-32.939999,990.395996,75,-44,44,5250.000000,-3080.000000,3080.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,181.044,-2490,1412,-379,-348.600006,197.680008,-53.060001,-12,-41,1354,-8.784000,-30.011999,991.127991,82,-45,44,5740.000000,-3150.000000,3080.000000,56,28.417969
A1,Thu 1970-01-01 01:00:00 CET,182.043,-2477,1344,-471,-346.779999,188.160004,-65.940002,-9,-45,1355,-6.588000,-32.939999,991.859985,86,-47,42,6020.000000,-3290.000000,2940.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,183.043,-2487,1411,-440,-348.179993,197.539993,-61.599998,-12,-49,1354,-8.784000,-35.868000,991.127991,82,-44,41,5740.000000,-3080.000000,2870.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,184.044,-2477,1339,-518,-346.779999,187.460007,-72.519997,-13,-44,1354,-9.516000,-32.208000,991.127991,84,-43,42,5880.000000,-3010.000000,2940.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,185.044,-2508,1375,-522,-351.119995,192.500000,-73.080002,-9,-42,1356,-6.588000,-30.743999,992.591980,86,-45,44,6020.000000,-3150.000000,3080.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,186.044,-2467,1382,-471,-345.380005,193.479996,-65.940002,-13,-43,1352,-9.516000,-31.476000,989.664001,83,-48,41,5810.000000,-3360.000000,2870.000000,58,28.540039
A1,Thu 1970-01-01 01:00:00 CET,187.044,-2468,1339,-425,-345.519989,187.460007,-59.500000,-14,-44,1356,-10.248000,-32.208000,992.591980,85,-45,40,5950.000000,-3150.000000,2800.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,188.044,-2495,1388,-424,-349.299988,194.320007,-59.360001,-11,-41,1352,-8.052000,-30.011999,989.664001,83,-45,42,5810.000000,-3150.000000,2940.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,189.044,-2525,1352,-416,-353.500000,189.279999,-58.240002,-11,-41,1353,-8.052000,-30.011999,990.395996,84,-49,43,5880.000000,-3430.000000,3010.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,190.045,-2466,1379,-409,-345.239990,193.059998,-57.260002,-5,-45,1356,-3.660000,-32.939999,992.591980,78,-47,40,5460.000000,-3290.000000,2800.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,191.044,-2494,1391,-442,-349.160004,194.740005,-61.880001,-8,-45,1355,-5.856000,-32.939999,991.859985,82,-44,42,5740.000000,-3080.000000,2940.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,192.043,-2495,1379,-467,-349.299988,193.059998,-65.379997,-8,-43,1355,-5.856000,-31.476000,991.859985,83,-48,40,5810.000000,-3360.000000,2800.000000,58,28.540039
A1,Thu 1970-01-01 01:00:00 CET,193.039,-2456,1397,-481,-343.839996,195.580002,-67.340004,-13,-44,1356,-9.516000,-32.208000,992.591980,81,-49,42,5670.000000,-3430.000000,2940.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,194.044,-2484,1400,-370,-347.760010,196.000000,-51.799999,-10,-44,1354,-7.320000,-32.208000,991.127991,81,-46,43,5670.000000,-3220.000000,3010.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,195.043,-2476,1357,-447,-346.640015,189.979996,-62.580002,-10,-43,1355,-7.320000,-31.476000,991.859985,82,-46,42,5740.000000,-3220.000000,2940.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,196.043,-2458,1390,-420,-344.119995,194.600006,-58.799999,-9,-40,1354,-6.588000,-29.279999,991.127991,82,-45,45,5740.000000,-3150.000000,3150.000000,56,28.417969
A1,Thu 1970-01-01 01:00:00 CET,197.043,-2484,1319,-453,-347.760010,184.660004,-63.420002,-10,-45,1353,-7.320000,-32.939999,990.395996,85,-46,40,5950.000000,-3220.000000,2800.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,198.042,-2502,1391,-377,-350.279999,194.740005,-52.779999,-9,-40,1353,-6.588000,-29.279999,990.395996,81,-49,42,5670.000000,-3430.000000,2940.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,199.043,-2473,1371,-420,-346.220001,191.940002,-58.799999,-10,-43,1351,-7.320000,-31.476000,988.932007,87,-46,39,6090.000000,-3220.000000,2730.000000,54,28.295898
A1,Thu 1970-01-01 01:00:00 CET,200.043,-2450,1354,-497,-343.000000,189.559998,-69.580002,-11,-42,1349,-8.052000,-30.743999,987.468018,85,-47,41,5950.000000,-3290.000000,2870.000000,54,28.295898
A1,Thu 1970-01-01 01:00:00 CET,201.043,-2447,1366,-451,-342.579987,191.240005,-63.139999,-7,-44,1358,-5.124000,-32.208000,994.055969,83,-48,43,5810.000000,-3360.000000,3010.000000,58,28.540039
A1,Thu 1970-01-01 01:00:00 CET,202.044,-2431,1355,-442,-340.339996,189.699997,-61.880001,-11,-45,1353,-8.052000,-32.939999,990.395996,85,-48,41,5950.000000,-3360.000000,2870.000000,56,28.417969
A1,Thu 1970-01-01 01:00:00 CET,203.044,-2452,1369,-470,-343.279999,191.660004,-65.800003,-5,-45,1354,-3.660000,-32.939999,991.127991,84,-43,43,5880.000000,-3010.000000,3010.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,204.044,-2418,1362,-429,-338.519989,190.680008,-60.060001,-6,-45,1355,-4.392000,-32.939999,991.859985,79,-47,39,5530.000000,-3290.000000,2730.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,205.042,-2392,1347,-510,-334.880005,188.580002,-71.400002,-9,-49,1355,-6.588000,-35.868000,991.859985,78,-46,44,5460.000000,-3220.000000,3080.000000,53,28.234863
A1,Thu 1970-01-01 01:00:00 CET,206.042,-2456,1395,-470,-343.839996,195.300003,-65.800003,-5,-45,1350,-3.660000,-32.939999,988.200012,90,-46,39,6300.000000,-3220.000000,2730.000000,61,28.723145
A1,Thu 1970-01-01 01:00:00 CET,207.043,-2508,1381,-500,-351.119995,193.339996,-70.000000,-10,-47,1351,-7.320000,-34.403999,988.932007,81,-48,46,5670.000000,-3360.000000,3220.000000,60,28.662109
A1,Thu 1970-01-01 01:00:00 CET,208.044,-2504,1391,-477,-350.559998,194.740005,-66.779999,-8,-44,1354,-5.856000,-32.208000,991.127991,84,-45,42,5880.000000,-3150.000000,2940.000000,59,28.601074
A1,Thu 1970-01-01 01:00:00 CET,209.043,-2486,1400,-488,-348.040009,196.000000,-68.320000,-8,-42,1349,-5.856000,-30.743999,987.468018,86,-46,42,6020.000000,-3220.000000,2940.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,210.042,-2511,1388,-509,-351.540009,194.320007,-71.260002,-6,-40,1348,-4.392000,-29.279999,986.735962,86,-50,40,6020.000000,-3500.000000,2800.000000,55,28.356934
A1,Thu 1970-01-01 01:00:00 CET,211.042,-2469,1393,-508,-345.660004,195.020004,-71.120003,-15,-42,1356,-10.980000,-30.743999,992.591980,87,-46,38,6090.000000,-3220.000000,2660.000000,59,28.601074
A1,Thu 1970-01-01 01:00:00 CET,212.043,-2531,1394,-429,-354.339996,195.160004,-60.060001,-9,-44,1354,-6.588000,-32.208000,991.127991,85,-49,40,5950.000000,-3430.000000,2800.000000,58,28.540039
A1,Thu 1970-01-01 01:00:00 CET,213.044,-2478,1428,-373,-346.920013,199.919998,-52.220001,-12,-45,1353,-8.784000,-32.939999,990.395996,86,-51,41,6020.000000,-3570.000000,2870.000000,59,28.601074
A1,Thu 1970-01-01 01:00:00 CET,214.044,-2424,1397,-432,-339.360016,195.580002,-60.480000,-10,-45,1353,-7.320000,-32.939999,990.395996,88,-48,45,6160.000000,-3360.000000,3150.000000,57,28.479004
A1,Thu 1970-01-01 01:00:00 CET,215.043,-2440,1414,-542,-341.600006,197.960007,-75.879997,-8,-48,1356,-5.856000,-35.136002,992.591980,84,-50,39,5880.000000,-3500.000000,2730.000000,61,28.723145
A1,Thu 1970-01-01 01:00:00 CET,216.044,-2421,1360,-472,-338.940002,190.399994,-66.080002,-5,-45,1352,-3.660000,-32.939999,989.664001,80,-48,41,5600.000000,-3360.000000,2870.000000,58,28.540039
A1,Thu 1970-01-01 01:00:00 CET,217.044,-2470,1395,-504,-345.799988,195.300003,-70.559998,-8,-45,1353,-5.856000,-32.939999,990.395996,82,-43,42,5740.000000,-3010.000000,2940.000000,58,28.540039
A1,Thu 1970-01-01 01:00:00 CET,218.043,-2479,1359,-516,-347.059998,190.259995,-72.239998,-11,-48,1354,-8.052000,-35.136002,991.127991,83,-46,43,5810.000000,-3220.000000,3010.000000,60,28.662109
A1,Thu 1970-01-01 01:00:00 CET,219.044,-2513,1390,-561,-351.820007,194.600006,-78.540001,-15,-43,1357,-10.980000,-31.476000,993.323975,83,-49,42,5810.000000,-3430.000000,2940.000000,59,28.601074
A1,Thu 1970-01-01 01:00:00 CET,220.044,-2502,1368,-443,-350.279999,191.520004,-62.020000,-7,-42,1354,-5.124000,-30.743999,991.127991,90,-45,42,6300.000000,-3150.000000,2940.000000,61,28.723145
A1,Thu 1970-01-01 01:00:00 CET,221.043,-2466,1377,-426,-345.239990,192.779999,-59.639999,-11,-41,1351,-8.052000,-30.011999,988.932007,84,-48,41,5880.000000,-3360.000000,2870.000000,59,28.601074
A1,Thu 1970-01-01 01:00:00 CET,222.044,-2513,1399,-472,-351.820007,195.860001,-66.080002,-6,-40,1352,-4.392000,-29.279999,989.664001,85,-43,43,5950.000000,-3010.000000,3010.000000,65,28.967285
A1,Thu 1970-01-01 01:00:00 CET,223.043,-2480,1356,-483,-347.200012,189.839996,-67.620003,-9,-45,1355,-6.588000,-32.939999,991.859985,82,-45,45,5740.000000,-3150.000000,3150.000000,60,28.662109
A1,Thu 1970-01-01 01:00:00 CET,224.043,-2514,1287,-517,-351.959991,180.180008,-72.379997,-7,-46,1357,-5.124000,-33.672001,993.323975,86,-46,44,6020.000000,-3220.000000,3080.000000,61,28.723145
A1,Thu 1970-01-01 01:00:00 CET,225.042,-2504,1373,-430,-350.559998,192.220001,-60.200001,-8,-47,1352,-5.856000,-34.403999,989.664001,82,-49,39,5740.000000,-3430.000000,2730.000000,61,28.723145
A1,Thu 1970-01-01 01:00:00 CET,226.043,-2473,1425,-410,-346.220001,199.500000,-57.400002,-12,-39,1352,-8.784000,-28.548000,989.664001,86,-48,42,6020.000000,-3360.000000,2940.000000,58,28.540039
A1,Thu 1970-01-01 01:00:00 CET,227.044,-2498,1420,-386,-349.720001,198.800003,-54.040001,-11,-45,1352,-8.052000,-32.939999,989.664001,87,-44,42,6090.000000,-3080.000000,2940.000000,61,28.723145
A1,Thu 1970-01-01 01:00:00 CET,228.044,-2472,1390,-426,-346.079987,194.600006,-59.639999,-11,-45,1352,-8.052000,-32.939999,989.664001,85,-50,42,5950.000000,-3500.000000,2940.000000,59,28.601074
A1,Thu 1970-01-01 01:00:00 CET,229.044,-2529,1412,-410,-354.059998,197.680008,-57.400002,-9,-42,1349,-6.588000,-30.743999,987.468018,85,-50,38,5950.000000,-3500.000000,2660.000000,61,28.723145
A1,Thu 1970-01-01 01:00:00 CET,230.044,-2467,1372,-467,-345.380005,192.080002,-65.379997,-9,-43,1355,-6.588000,-31.476000,991.859985,81,-46,41,5670.000000,-3220.000000,2870.000000,63,28.845215
