A1,Fri 2021-07-16 07:30:41 CEST,235.114,1281
A1,Fri 2021-07-16 07:30:42 CEST,236.114,1283
A1,Fri 2021-07-16 07:30:42 CEST,237.114,1285
A1,Fri 2021-07-16 07:30:43 CEST,238.113,1286
A1,Fri 2021-07-16 07:30:43 CEST,239.115,1288
A1,Fri 2021-07-16 07:30:44 CEST,240.114,1289
A1,Fri 2021-07-16 07:30:44 CEST,241.114,1291
A1,Fri 2021-07-16 07:30:45 CEST,242.115,1296
A1,Fri 2021-07-16 07:30:45 CEST,243.114,1322
A1,Fri 2021-07-16 07:30:46 CEST,244.114,1332
A1,Fri 2021-07-16 07:30:46 CEST,245.114,1337
A1,Fri 2021-07-16 07:30:47 CEST,246.113,1346
A1,Fri 2021-07-16 07:30:47 CEST,247.114,1365
A1,Fri 2021-07-16 07:30:48 CEST,248.114,1376
A1,Fri 2021-07-16 07:30:48 CEST,249.114,1383
A1,Fri 2021-07-16 07:30:49 CEST,250.114,1394
A1,Fri 2021-07-16 07:30:49 CEST,251.116,1398
A1,Fri 2021-07-16 07:30:50 CEST,252.113,1404
A1,Fri 2021-07-16 07:30:50 CEST,253.114,1414
A1,Fri 2021-07-16 07:30:51 CEST,254.113,1440
A1,Fri 2021-07-16 07:30:51 CEST,255.113,1469
A1,Fri 2021-07-16 07:30:52 CEST,256.113,1476
A1,Fri 2021-07-16 07:30:52 CEST,257.114,1481
A1,Fri 2021-07-16 07:30:53 CEST,258.113,1485
A1,Fri 2021-07-16 07:30:53 CEST,259.114,1489
A1,Fri 2021-07-16 07:30:54 CEST,260.115,1494
A1,Fri 2021-07-16 07:30:54 CEST,261.114,1501
A1,Fri 2021-07-16 07:30:55 CEST,262.113,1506
A1,Fri 2021-07-16 07:30:55 CEST,263.114,1529
A1,Fri 2021-07-16 07:30:56 CEST,264.113,1554
A1,Fri 2021-07-16 07:30:56 CEST,265.114,1558
A1,Fri 2021-07-16 07:30:57 CEST,266.114,1563
A1,Fri 2021-07-16 07:30:57 CEST,267.113,1570
A1,Fri 2021-07-16 07:30:58 CEST,268.113,1584
A1,Fri 2021-07-16 07:30:58 CEST,269.115,1600
A1,Fri 2021-07-16 07:30:59 CEST,270.114,1607
A1,Fri 2021-07-16 07:30:59 CEST,271.114,1613
A1,Fri 2021-07-16 07:31:00 CEST,272.114,1633
A1,Fri 2021-07-16 07:31:00 CEST,273.114,1655
A1,Fri 2021-07-16 07:31:01 CEST,274.113,1679
A1,Fri 2021-07-16 07:31:01 CEST,275.114,1688
A1,Fri 2021-07-16 07:31:02 CEST,276.114,1692
A1,Fri 2021-07-16 07:31:02 CEST,277.114,1693
A1,Fri 2021-07-16 07:31:03 CEST,278.115,1702
A1,Fri 2021-07-16 07:31:03 CEST,279.114,1708
A1,Fri 2021-07-16 07:31:04 CEST,280.113,1711
A1,Fri 2021-07-16 07:31:04 CEST,281.114,1717
A1,Fri 2021-07-16 07:31:05 CEST,282.113,1721
A1,Fri 2021-07-16 07:31:05 CEST,283.114,1727
A1,Fri 2021-07-16 07:31:06 CEST,284.113,1738
A1,Fri 2021-07-16 07:31:06 CEST,285.114,1763
A1,Fri 2021-07-16 07:31:07 CEST,286.114,1792
A1,Fri 2021-07-16 07:31:07 CEST,287.115,1815
A1,Fri 2021-07-16 07:31:08 CEST,288.113,1835
A1,Fri 2021-07-16 07:31:08 CEST,289.114,1845
A1,Fri 2021-07-16 07:31:09 CEST,290.114,1846
A1,Fri 2021-07-16 07:31:09 CEST,291.114,1847
A1,Fri 2021-07-16 07:31:10 CEST,292.113,1850
A1,Fri 2021-07-16 07:31:10 CEST,293.114,1861
A1,Fri 2021-07-16 07:31:11 CEST,294.113,1878
A1,Fri 2021-07-16 07:31:11 CEST,295.114,1891
A1,Fri 2021-07-16 07:31:12 CEST,296.116,1892
A1,Fri 2021-07-16 07:31:12 CEST,297.114,1898
A1,Fri 2021-07-16 07:31:13 CEST,298.114,1904
A1,Fri 2021-07-16 07:31:13 CEST,299.114,1916
A1,Fri 2021-07-16 07:31:14 CEST,300.114,1941
A1,Fri 2021-07-16 07:31:14 CEST,301.114,1971
A1,Fri 2021-07-16 07:31:15 CEST,302.114,1985
A1,Fri 2021-07-16 07:31:15 CEST,303.114,1989
A1,Fri 2021-07-16 07:31:16 CEST,304.12,1999
A1,Fri 2021-07-16 07:31:16 CEST,305.116,2009
A1,Fri 2021-07-16 07:31:17 CEST,306.113,2016
A1,Fri 2021-07-16 07:31:17 CEST,307.113,2020
A1,Fri 2021-07-16 07:31:18 CEST,308.114,2028
A1,Fri 2021-07-16 07:31:18 CEST,309.114,2052
A1,Fri 2021-07-16 07:31:19 CEST,310.114,2076
A1,Fri 2021-07-16 07:31:19 CEST,311.114,2096
A1,Fri 2021-07-16 07:31:20 CEST,312.114,2107
A1,Fri 2021-07-16 07:31:20 CEST,313.115,2115
A1,Fri 2021-07-16 07:31:21 CEST,314.115,2134
A1,Fri 2021-07-16 07:31:21 CEST,315.114,2155
A1,Fri 2021-07-16 07:31:22 CEST,316.113,2179
A1,Fri 2021-07-16 07:31:22 CEST,317.114,2199
A1,Fri 2021-07-16 07:31:23 CEST,318.113,2222
A1,Fri 2021-07-16 07:31:23 CEST,319.114,2227
A1,Fri 2021-07-16 07:31:24 CEST,320.114,2228
A1,Fri 2021-07-16 07:31:24 CEST,321.114,2230
A1,Fri 2021-07-16 07:31:25 CEST,322.114,2233
A1,Fri 2021-07-16 07:31:25 CEST,323.116,2236
A1,Fri 2021-07-16 07:31:26 CEST,324.113,2248
A1,Fri 2021-07-16 07:31:26 CEST,325.114,2260
A1,Fri 2021-07-16 07:31:27 CEST,326.114,2267
A1,Fri 2021-07-16 07:31:27 CEST,327.114,2269
A1,Fri 2021-07-16 07:31:28 CEST,328.114,2280
A1,Fri 2021-07-16 07:31:28 CEST,329.114,2303
A1,Fri 2021-07-16 07:31:29 CEST,330.113,2329
A1,Fri 2021-07-16 07:31:29 CEST,331.114,2356
A1,Fri 2021-07-16 07:31:30 CEST,332.12,2379
A1,Fri 2021-07-16 07:31:30 CEST,333.114,2395
A1,Fri 2021-07-16 07:31:31 CEST,334.114,2411
A1,Fri 2021-07-16 07:31:31 CEST,335.114,2421
A1,Fri 2021-07-16 07:31:32 CEST,336.114,2425
A1,Fri 2021-07-16 07:31:32 CEST,337.114,2432
A1,Fri 2021-07-16 07:31:33 CEST,338.113,2437
A1,Fri 2021-07-16 07:31:33 CEST,339.114,2439
A1,Fri 2021-07-16 07:31:34 CEST,340.114,2444
A1,Fri 2021-07-16 07:31:34 CEST,341.116,2448
A1,Fri 2021-07-16 07:31:35 CEST,342.114,2459
A1,Fri 2021-07-16 07:31:35 CEST,343.114,2476
A1,Fri 2021-07-16 07:31:36 CEST,344.113,2490
A1,Fri 2021-07-16 07:31:36 CEST,345.113,2499
A1,Fri 2021-07-16 07:31:37 CEST,346.113,2503
A1,Fri 2021-07-16 07:31:37 CEST,347.114,2507
A1,Fri 2021-07-16 07:31:38 CEST,348.113,2513
A1,Fri 2021-07-16 07:31:38 CEST,349.114,2515
A1,Fri 2021-07-16 07:31:39 CEST,350.115,2516
A1,Fri 2021-07-16 07:31:39 CEST,351.114,2521
A1,Fri 2021-07-16 07:31:40 CEST,352.114,2526
A1,Fri 2021-07-16 07:31:40 CEST,353.114,2538
A1,Fri 2021-07-16 07:31:41 CEST,354.113,2568
A1,Fri 2021-07-16 07:31:41 CEST,355.114,2602
A1,Fri 2021-07-16 07:31:42 CEST,356.113,2626
A1,Fri 2021-07-16 07:31:42 CEST,357.113,2640
A1,Fri 2021-07-16 07:31:43 CEST,358.113,2647
A1,Fri 2021-07-16 07:31:43 CEST,359.116,2654
A1,Fri 2021-07-16 07:31:44 CEST,360.114,2658
A1,Fri 2021-07-16 07:31:44 CEST,361.114,2660
A1,Fri 2021-07-16 07:31:45 CEST,362.113,2671
A1,Fri 2021-07-16 07:31:45 CEST,363.114,2693
A1,Fri 2021-07-16 07:31:46 CEST,364.113,2714
A1,Fri 2021-07-16 07:31:46 CEST,365.114,2726
A1,Fri 2021-07-16 07:31:47 CEST,366.114,2730
A1,Fri 2021-07-16 07:31:47 CEST,367.114,2733
A1,Fri 2021-07-16 07:31:48 CEST,368.115,2734
A1,Fri 2021-07-16 07:31:48 CEST,369.114,2738
A1,Fri 2021-07-16 07:31:49 CEST,370.113,2753
A1,Fri 2021-07-16 07:31:49 CEST,371.113,2782
A1,Fri 2021-07-16 07:31:50 CEST,372.114,2813
A1,Fri 2021-07-16 07:31:50 CEST,373.115,2829
A1,Fri 2021-07-16 07:31:51 CEST,374.113,2830
A1,Fri 2021-07-16 07:31:51 CEST,375.114,2835
A1,Fri 2021-07-16 07:31:52 CEST,376.114,2845
A1,Fri 2021-07-16 07:31:52 CEST,377.115,2858
A1,Fri 2021-07-16 07:31:53 CEST,378.113,2879
