Thu 1970-01-01 01:00:00 CET,82.0153,8025584,9266160,941.47,43.23,8355056,9384944,941.49,45.01
Thu 1970-01-01 01:00:00 CET,83.0132,8025072,9266288,941.35,43.24,8354672,9384944,941.4,45.01
Thu 1970-01-01 01:00:00 CET,84.0131,8025584,9266288,941.48,43.24,8354800,9385072,941.44,45.01
Thu 1970-01-01 01:00:00 CET,85.0132,8025200,9266160,941.37,43.23,8354800,9385072,941.44,45.01
Thu 1970-01-01 01:00:00 CET,86.013,8025072,9266160,941.34,43.23,8354928,9385072,941.47,45.01
Thu 1970-01-01 01:00:00 CET,87.0134,8025200,9266288,941.38,43.24,8354928,9384944,941.46,45.01
Thu 1970-01-01 01:00:00 CET,88.0135,8025328,9266416,941.42,43.24,8355056,9384944,941.49,45.01
Thu 1970-01-01 01:00:00 CET,89.0135,8025584,9266160,941.47,43.23,8354928,9385072,941.47,45.01
Thu 1970-01-01 01:00:00 CET,90.0134,8025072,9266160,941.34,43.23,8354800,9384944,941.43,45.01
Thu 1970-01-01 01:00:00 CET,91.0146,8025200,9266160,941.37,43.23,8354800,9384944,941.43,45.01
Thu 1970-01-01 01:00:00 CET,92.0133,8025072,9266288,941.35,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,93.0134,8025328,9266288,941.41,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,94.0133,8025200,9266416,941.39,43.24,8354800,9384816,941.42,45
Thu 1970-01-01 01:00:00 CET,95.0129,8025456,9266288,941.44,43.24,8354800,9384944,941.43,45.01
Thu 1970-01-01 01:00:00 CET,96.0128,8025200,9266288,941.38,43.24,8354800,9384944,941.43,45.01
Thu 1970-01-01 01:00:00 CET,97.0129,8025200,9266288,941.38,43.24,8354800,9385072,941.44,45.01
Thu 1970-01-01 01:00:00 CET,98.0136,8025072,9266416,941.36,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,99.0133,8025200,9266416,941.39,43.24,8354928,9385072,941.47,45.01
Thu 1970-01-01 01:00:00 CET,100.015,8024944,9266416,941.33,43.24,8354928,9385072,941.47,45.01
Thu 1970-01-01 01:00:00 CET,101.013,8025328,9266288,941.41,43.24,8355056,9385200,941.51,45.02
Thu 1970-01-01 01:00:00 CET,102.013,8025200,9266544,941.4,43.24,8354928,9384944,941.46,45.01
Thu 1970-01-01 01:00:00 CET,103.013,8025328,9266288,941.41,43.24,8354800,9385200,941.45,45.02
Thu 1970-01-01 01:00:00 CET,104.013,8025328,9266416,941.42,43.24,8354672,9385200,941.42,45.02
Thu 1970-01-01 01:00:00 CET,105.014,8025072,9266544,941.37,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,106.013,8025072,9266288,941.35,43.24,8354800,9385072,941.44,45.01
Thu 1970-01-01 01:00:00 CET,107.014,8025328,9266416,941.42,43.24,8354928,9384944,941.46,45.01
Thu 1970-01-01 01:00:00 CET,108.013,8025200,9266416,941.39,43.24,8354800,9385200,941.45,45.02
Thu 1970-01-01 01:00:00 CET,109.014,8025072,9266416,941.36,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,110.015,8025200,9266416,941.39,43.24,8354672,9385200,941.42,45.02
Thu 1970-01-01 01:00:00 CET,111.013,8024944,9266416,941.33,43.24,8354800,9385072,941.44,45.01
Thu 1970-01-01 01:00:00 CET,112.013,8025072,9266544,941.37,43.24,8354928,9385072,941.47,45.01
Thu 1970-01-01 01:00:00 CET,113.013,8025328,9266288,941.41,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,114.013,8025072,9266288,941.35,43.24,8354672,9385328,941.43,45.02
Thu 1970-01-01 01:00:00 CET,115.013,8024944,9266544,941.33,43.24,8354544,9385072,941.38,45.01
Thu 1970-01-01 01:00:00 CET,116.013,8025328,9266416,941.42,43.24,8354672,9385072,941.41,45.01
Thu 1970-01-01 01:00:00 CET,117.013,8025072,9266416,941.36,43.24,8354672,9385200,941.42,45.02
Thu 1970-01-01 01:00:00 CET,118.015,8025328,9266544,941.43,43.24,8354928,9385328,941.49,45.02
Thu 1970-01-01 01:00:00 CET,119.013,8025328,9266544,941.43,43.24,8354800,9385200,941.45,45.02
