HTL state,Time GPS,Mission time,PS1 pressure mbar,PS1 temp Celsius,PS1 d1,PS1 d2,PS2 pressure mbar,PS2 temp Celsius,PS2 d1,PS2 d2
A1,Thu 1970-01-01 01:00:00 CET,0,0,0,0,0,0,0,0,0
A1,Thu 1970-01-01 01:00:00 CET,0.0641563,8135536,8588400,918.49,21.34,8471792,8675184,918.47,22.38
A1,Fri 2021-07-16 06:33:12 CEST,1.06178,8135536,8588784,918.52,21.35,8471280,8675824,918.4,22.4
A1,Fri 2021-07-16 06:33:12 CEST,2.06141,8135152,8589296,918.46,21.37,8471408,8676336,918.46,22.42
A1,Fri 2021-07-16 06:33:12 CEST,3.06245,8135024,8589808,918.47,21.38,8471408,8676848,918.5,22.43
A1,Fri 2021-07-16 06:33:12 CEST,4.06231,8134896,8590320,918.48,21.4,8470896,8677616,918.44,22.46
A1,Fri 2021-07-16 06:33:12 CEST,5.06266,8134896,8590704,918.51,21.41,8470896,8678000,918.46,22.47
A1,Fri 2021-07-16 06:33:13 CEST,6.06281,8134512,8591344,918.46,21.43,8470640,8678384,918.43,22.48
A1,Fri 2021-07-16 06:33:14 CEST,7.06271,8134512,8591600,918.48,21.44,8470512,8679152,918.46,22.51
A1,Fri 2021-07-16 06:33:14 CEST,8.06263,8134384,8592112,918.49,21.46,8470384,8679792,918.48,22.53
A1,Fri 2021-07-16 06:33:15 CEST,9.06245,8134384,8592624,918.53,21.47,8470256,8680176,918.47,22.54
A1,Fri 2021-07-16 06:33:15 CEST,10.0652,8134128,8593264,918.51,21.5,8469872,8680688,918.42,22.56
A1,Fri 2021-07-16 06:33:16 CEST,11.0626,8133872,8593648,918.48,21.51,8469616,8681200,918.4,22.57
A1,Fri 2021-07-16 06:33:16 CEST,12.0627,8133744,8594032,918.48,21.52,8469360,8681968,918.39,22.6
A1,Fri 2021-07-16 06:33:17 CEST,13.0622,8133616,8594672,918.5,21.54,8469232,8682352,918.39,22.61
A1,Fri 2021-07-16 06:33:17 CEST,14.0621,8133488,8595184,918.5,21.56,8469488,8682992,918.5,22.63
A1,Fri 2021-07-16 06:33:18 CEST,15.0625,8133232,8595440,918.46,21.57,8468720,8683632,918.37,22.65
A1,Fri 2021-07-16 06:33:18 CEST,16.0627,8133232,8596208,918.52,21.59,8468464,8684016,918.33,22.66
A1,Fri 2021-07-16 06:33:19 CEST,17.0625,8133104,8596592,918.52,21.6,8468464,8684784,918.39,22.69
A1,Fri 2021-07-16 06:33:19 CEST,18.0627,8132720,8597104,918.46,21.62,8468592,8685296,918.46,22.7
A1,Fri 2021-07-16 06:33:20 CEST,19.0645,8132464,8597616,918.44,21.64,8468208,8685936,918.41,22.72
A1,Fri 2021-07-16 06:33:20 CEST,20.0627,8132464,8598256,918.49,21.66,8467952,8686320,918.38,22.74
A1,Fri 2021-07-16 06:33:21 CEST,21.0628,8131952,8598512,918.39,21.66,8467952,8686960,918.43,22.76
A1,Fri 2021-07-16 06:33:21 CEST,22.0627,8132208,8599152,918.49,21.69,8467568,8687472,918.38,22.77
A1,Fri 2021-07-16 06:33:22 CEST,23.062,8132080,8599536,918.49,21.7,8467696,8688112,918.45,22.79
A1,Fri 2021-07-16 06:33:22 CEST,24.0685,8131568,8599920,918.4,21.71,8467440,8688624,918.43,22.81
A1,Fri 2021-07-16 06:33:23 CEST,25.0623,8131824,8600560,918.51,21.73,8467056,8689264,918.39,22.83
A1,Fri 2021-07-16 06:33:23 CEST,26.0615,8131824,8601072,918.55,21.75,8466928,8689904,918.4,22.85
A1,Fri 2021-07-16 06:33:24 CEST,27.0617,8131184,8601584,918.43,21.76,8466928,8690416,918.44,22.87
A1,Fri 2021-07-16 06:33:24 CEST,28.0639,8131056,8602096,918.44,21.78,8466800,8690928,918.45,22.88
A1,Fri 2021-07-16 06:33:25 CEST,29.0624,8131312,8602608,918.54,21.8,8466416,8691568,918.41,22.9
A1,Fri 2021-07-16 06:33:25 CEST,30.0627,8130928,8602992,918.47,21.81,8466160,8692080,918.38,22.92
A1,Fri 2021-07-16 06:33:26 CEST,31.0624,8130672,8603632,918.46,21.83,8466288,8692720,918.46,22.94
A1,Fri 2021-07-16 06:33:26 CEST,32.0626,8130544,8604144,918.47,21.85,8466288,8693104,918.49,22.95
A1,Fri 2021-07-16 06:33:27 CEST,33.0624,8130416,8604656,918.48,21.86,8465392,8693488,918.31,22.97
A1,Fri 2021-07-16 06:33:27 CEST,34.0626,8130032,8605040,918.41,21.88,8465776,8694384,918.46,22.99
A1,Fri 2021-07-16 06:33:28 CEST,35.0626,8129904,8605680,918.43,21.9,8465264,8694768,918.37,23.01
A1,Fri 2021-07-16 06:33:28 CEST,36.0629,8130032,8606192,918.5,21.91,8465136,8695280,918.38,23.02
A1,Fri 2021-07-16 06:33:29 CEST,37.0645,8129904,8606576,918.5,21.93,8465136,8695792,918.41,23.04
A1,Fri 2021-07-16 06:33:29 CEST,38.0627,8129776,8607088,918.5,21.94,8464752,8696432,918.37,23.06
A1,Fri 2021-07-16 06:33:30 CEST,39.0622,8129520,8607728,918.49,21.96,8464624,8696816,918.37,23.07
A1,Fri 2021-07-16 06:33:30 CEST,40.0617,8129136,8607984,918.42,21.97,8464368,8697712,918.37,23.1
A1,Fri 2021-07-16 06:33:31 CEST,41.0622,8129136,8608752,918.48,22,8464112,8697968,918.33,23.11
A1,Fri 2021-07-16 06:33:31 CEST,42.0628,8129136,8609136,918.5,22.01,8464240,8698736,918.42,23.13
A1,Fri 2021-07-16 06:33:32 CEST,43.0627,8128880,8609648,918.48,22.02,8464112,8699248,918.42,23.15
A1,Fri 2021-07-16 06:33:32 CEST,44.0625,8128624,8610160,918.46,22.04,8463856,8699760,918.4,23.17
A1,Fri 2021-07-16 06:33:33 CEST,45.0627,8128368,8610544,918.43,22.05,8463728,8700272,918.41,23.18
A1,Fri 2021-07-16 06:33:33 CEST,46.0649,8128368,8611184,918.47,22.07,8463472,8700784,918.39,23.2
A1,Fri 2021-07-16 06:33:34 CEST,47.0627,8127984,8611824,918.43,22.09,8463472,8701680,918.45,23.23
A1,Fri 2021-07-16 06:33:34 CEST,48.0628,8127856,8612080,918.42,22.1,8463088,8701936,918.38,23.23
A1,Fri 2021-07-16 06:33:35 CEST,49.0627,8127728,8612592,918.43,22.12,8462960,8702576,918.4,23.25
A1,Fri 2021-07-16 06:33:35 CEST,50.0629,8127984,8613232,918.53,22.14,8462832,8702960,918.4,23.27
A1,Fri 2021-07-16 06:33:36 CEST,51.0629,8127728,8613488,918.49,22.15,8462576,8703472,918.37,23.28
A1,Fri 2021-07-16 06:33:36 CEST,52.0625,8127600,8614256,918.52,22.17,8462576,8704240,918.43,23.31
A1,Fri 2021-07-16 06:33:37 CEST,53.0621,8127088,8614640,918.42,22.19,8462192,8704752,918.38,23.32
A1,Fri 2021-07-16 06:33:37 CEST,54.0628,8127088,8615152,918.46,22.2,8462192,8705392,918.42,23.34
A1,Fri 2021-07-16 06:33:38 CEST,55.0646,8127088,8615792,918.51,22.22,8461936,8705904,918.4,23.36
A1,Fri 2021-07-16 06:33:38 CEST,56.0627,8126576,8616304,918.43,22.24,8462064,8706288,918.46,23.37
A1,Fri 2021-07-16 06:33:39 CEST,57.0627,8126448,8616688,918.42,22.25,8461552,8706800,918.38,23.39
A1,Fri 2021-07-16 06:33:39 CEST,58.0628,8126320,8617200,918.43,22.27,8461552,8707312,918.41,23.41
A1,Fri 2021-07-16 06:33:40 CEST,59.0627,8126192,8617712,918.44,22.29,8461168,8707952,918.37,23.43
A1,Fri 2021-07-16 06:33:40 CEST,60.0628,8126064,8618096,918.44,22.3,8461040,8708592,918.39,23.45
A1,Fri 2021-07-16 06:33:41 CEST,61.0626,8125808,8618608,918.41,22.31,8460912,8709104,918.39,23.46
A1,Fri 2021-07-16 06:33:41 CEST,62.0627,8125808,8619248,918.46,22.33,8460656,8709616,918.37,23.48
A1,Fri 2021-07-16 06:33:42 CEST,63.0628,8125552,8619760,918.44,22.35,8460656,8710128,918.41,23.5
A1,Fri 2021-07-16 06:33:42 CEST,64.0647,8125680,8620016,918.49,22.36,8460528,8710896,918.43,23.52
A1,Fri 2021-07-16 06:33:43 CEST,65.0625,8125296,8620656,918.44,22.38,8460272,8711280,918.4,23.53
A1,Fri 2021-07-16 06:33:43 CEST,66.0628,8125168,8621168,918.45,22.4,8460144,8711792,918.41,23.55
A1,Fri 2021-07-16 06:33:44 CEST,67.0626,8125168,8621552,918.48,22.41,8459760,8712304,918.36,23.56
A1,Fri 2021-07-16 06:33:44 CEST,68.0628,8124784,8622064,918.43,22.43,8459760,8712688,918.38,23.58
A1,Fri 2021-07-16 06:33:45 CEST,69.0625,8124784,8622448,918.45,22.44,8459632,8713456,918.41,23.6
A1,Fri 2021-07-16 06:33:45 CEST,70.0628,8124528,8623088,918.44,22.46,8459376,8713840,918.38,23.61
A1,Fri 2021-07-16 06:33:46 CEST,71.0627,8124272,8623600,918.42,22.48,8459504,8714352,918.44,23.63
A1,Fri 2021-07-16 06:33:46 CEST,72.0628,8124144,8624112,918.43,22.49,8459120,8714864,918.39,23.65
A1,Fri 2021-07-16 06:33:47 CEST,73.0646,8124272,8624624,918.49,22.51,8458864,8715504,918.38,23.67
A1,Fri 2021-07-16 06:33:47 CEST,74.0627,8123760,8625008,918.4,22.52,8458608,8716016,918.36,23.68
A1,Fri 2021-07-16 06:33:48 CEST,75.0628,8123760,8625520,918.44,22.54,8458608,8716656,918.4,23.7
A1,Fri 2021-07-16 06:33:48 CEST,76.0628,8123376,8626032,918.38,22.55,8458352,8717040,918.37,23.72
A1,Fri 2021-07-16 06:33:49 CEST,77.0625,8123632,8626672,918.49,22.57,8458352,8717680,918.42,23.74
A1,Fri 2021-07-16 06:33:49 CEST,78.0623,8123248,8627056,918.43,22.59,8457712,8718320,918.31,23.76
A1,Fri 2021-07-16 06:33:50 CEST,79.0623,8123120,8627440,918.43,22.6,8457840,8718832,918.38,23.77
A1,Fri 2021-07-16 06:33:50 CEST,80.0629,8123120,8627952,918.47,22.62,8457584,8719216,918.35,23.79
A1,Fri 2021-07-16 06:33:51 CEST,81.0626,8122864,8628336,918.43,22.63,8457840,8719856,918.45,23.81
A1,Fri 2021-07-16 06:33:51 CEST,82.0642,8122864,8628848,918.47,22.64,8457456,8720368,918.4,23.82
A1,Fri 2021-07-16 06:33:52 CEST,83.0628,8122224,8629360,918.36,22.66,8456944,8721008,918.33,23.84
A1,Fri 2021-07-16 06:33:52 CEST,84.0627,8122224,8629872,918.39,22.68,8457200,8721520,918.43,23.86
A1,Fri 2021-07-16 06:33:53 CEST,85.0627,8122480,8630384,918.49,22.69,8456944,8722032,918.4,23.88
A1,Fri 2021-07-16 06:33:53 CEST,86.0629,8121712,8631024,918.36,22.72,8456688,8722416,918.37,23.89
A1,Fri 2021-07-16 06:33:54 CEST,87.0627,8122096,8631536,918.49,22.73,8456304,8723184,918.34,23.91
A1,Fri 2021-07-16 06:33:54 CEST,88.0625,8121840,8632048,918.46,22.75,8456048,8723568,918.3,23.92
A1,Fri 2021-07-16 06:33:55 CEST,89.0624,8121456,8632432,918.4,22.76,8456176,8724208,918.38,23.94
A1,Fri 2021-07-16 06:33:55 CEST,90.0626,8121200,8633200,918.4,22.79,8456176,8724720,918.42,23.96
A1,Fri 2021-07-16 06:33:56 CEST,91.0647,8121200,8633456,918.42,22.79,8455664,8725232,918.33,23.98
A1,Fri 2021-07-16 06:33:56 CEST,92.0624,8121072,8633968,918.42,22.81,8455664,8725744,918.37,23.99
A1,Fri 2021-07-16 06:33:57 CEST,93.0629,8121072,8634480,918.46,22.83,8455536,8726128,918.37,24.01
A1,Fri 2021-07-16 06:33:57 CEST,94.0628,8120688,8634864,918.4,22.84,8455536,8726896,918.43,24.03
A1,Fri 2021-07-16 06:33:58 CEST,95.0628,8120688,8635504,918.45,22.86,8454896,8727408,918.31,24.05
A1,Fri 2021-07-16 06:33:58 CEST,96.0629,8120560,8636144,918.46,22.88,8455152,8727792,918.4,24.06
A1,Fri 2021-07-16 06:33:59 CEST,97.0625,8120048,8636528,918.37,22.89,8454640,8728432,918.33,24.08
A1,Fri 2021-07-16 06:33:59 CEST,98.0625,8119920,8637040,918.38,22.91,8454384,8729072,918.31,24.1
A1,Fri 2021-07-16 06:34:00 CEST,99.0626,8119664,8637424,918.34,22.92,8454384,8729328,918.33,24.11
A1,Fri 2021-07-16 06:34:00 CEST,100.064,8119664,8637936,918.38,22.94,8454384,8730096,918.39,24.13
A1,Fri 2021-07-16 06:34:01 CEST,101.062,8119664,8638320,918.41,22.95,8454000,8730608,918.33,24.15
A1,Fri 2021-07-16 06:34:01 CEST,102.062,8119536,8638832,918.42,22.97,8454000,8731120,918.37,24.16
A1,Fri 2021-07-16 06:34:02 CEST,103.062,8119152,8639344,918.36,22.98,8453872,8731504,918.37,24.18
A1,Fri 2021-07-16 06:34:02 CEST,104.062,8119280,8639984,918.44,23,8453616,8732016,918.35,24.19
A1,Fri 2021-07-16 06:34:03 CEST,105.063,8118896,8640368,918.38,23.02,8453104,8732528,918.26,24.21
A1,Fri 2021-07-16 06:34:03 CEST,106.063,8119152,8640752,918.47,23.03,8453488,8733040,918.39,24.23
A1,Fri 2021-07-16 06:34:04 CEST,107.069,8118640,8641264,918.38,23.05,8452848,8733680,918.29,24.25
A1,Fri 2021-07-16 06:34:04 CEST,108.062,8118768,8641904,918.46,23.07,8453104,8734320,918.39,24.27
A1,Fri 2021-07-16 06:34:05 CEST,109.065,8118640,8642288,918.46,23.08,8452720,8734704,918.33,24.28
A1,Fri 2021-07-16 06:34:05 CEST,110.063,8118128,8642800,918.37,23.1,8452720,8735344,918.38,24.3
A1,Fri 2021-07-16 06:34:06 CEST,111.063,8118256,8643440,918.45,23.12,8452848,8735984,918.45,24.32
A1,Fri 2021-07-16 06:34:06 CEST,112.063,8118128,8643696,918.44,23.12,8452336,8736368,918.36,24.33
A1,Fri 2021-07-16 06:34:07 CEST,113.063,8118128,8644336,918.49,23.15,8452336,8736880,918.4,24.35
A1,Fri 2021-07-16 06:34:07 CEST,114.063,8117744,8644848,918.43,23.16,8452208,8737392,918.41,24.36
A1,Fri 2021-07-16 06:34:08 CEST,115.063,8117488,8645104,918.39,23.17,8451696,8738032,918.33,24.39
A1,Fri 2021-07-16 06:34:08 CEST,116.062,8117488,8645616,918.43,23.19,8451696,8738416,918.36,24.4
A1,Fri 2021-07-16 06:34:09 CEST,117.063,8117360,8646256,918.45,23.21,8451568,8738928,918.37,24.41
A1,Fri 2021-07-16 06:34:09 CEST,118.063,8117232,8646768,918.45,23.22,8451184,8739440,918.32,24.43
A1,Fri 2021-07-16 06:34:10 CEST,119.063,8117104,8647024,918.44,23.23,8451056,8739952,918.32,24.45
A1,Fri 2021-07-16 06:34:10 CEST,120.063,8116464,8647536,918.33,23.25,8451056,8740464,918.36,24.46
A1,Fri 2021-07-16 06:34:11 CEST,121.063,8116720,8648176,918.44,23.27,8450928,8740976,918.37,24.48
A1,Fri 2021-07-16 06:34:11 CEST,122.063,8116592,8648560,918.43,23.28,8450800,8741488,918.37,24.5
A1,Fri 2021-07-16 06:34:12 CEST,123.063,8116592,8648816,918.45,23.29,8450544,8742000,918.35,24.51
A1,Fri 2021-07-16 06:34:12 CEST,124.063,8116208,8649584,918.42,23.31,8450544,8742512,918.39,24.53
A1,Fri 2021-07-16 06:34:13 CEST,125.063,8116080,8649968,918.42,23.33,8450160,8742896,918.33,24.54
A1,Fri 2021-07-16 06:34:13 CEST,126.063,8115824,8650352,918.38,23.34,8450032,8743664,918.35,24.56
A1,Fri 2021-07-16 06:34:14 CEST,127.065,8115952,8650864,918.45,23.36,8450160,8744176,918.42,24.58
A1,Fri 2021-07-16 06:34:14 CEST,128.063,8115952,8651504,918.5,23.38,8449904,8744560,918.39,24.59
A1,Fri 2021-07-16 06:34:15 CEST,129.064,8115440,8651888,918.41,23.39,8449648,8745072,918.36,24.61
A1,Fri 2021-07-16 06:34:15 CEST,130.063,8115440,8652528,918.45,23.41,8449392,8745584,918.34,24.63
A1,Fri 2021-07-16 06:34:16 CEST,131.063,8115184,8652784,918.41,23.42,8449264,8746352,918.37,24.65
A1,Fri 2021-07-16 06:34:16 CEST,132.063,8115184,8653296,918.45,23.43,8449264,8746608,918.38,24.66
A1,Fri 2021-07-16 06:34:17 CEST,133.062,8114800,8653808,918.39,23.45,8449136,8747248,918.4,24.68
A1,Fri 2021-07-16 06:34:17 CEST,134.062,8114544,8654320,918.37,23.47,8448624,8747632,918.31,24.69
A1,Fri 2021-07-16 06:34:18 CEST,135.063,8114288,8654704,918.34,23.48,8448624,8748144,918.35,24.71
A1,Fri 2021-07-16 06:34:18 CEST,136.065,8114416,8655216,918.41,23.5,8448752,8748656,918.41,24.72
A1,Fri 2021-07-16 06:34:19 CEST,137.063,8114288,8655728,918.41,23.51,8448240,8749296,918.34,24.74
A1,Fri 2021-07-16 06:34:19 CEST,138.063,8113776,8656240,918.33,23.53,8448368,8749552,918.39,24.75
A1,Fri 2021-07-16 06:34:20 CEST,139.062,8114160,8656752,918.46,23.55,8448112,8750320,918.38,24.78
A1,Fri 2021-07-16 06:34:20 CEST,140.063,8113776,8656880,918.38,23.55,8447728,8750576,918.31,24.79
A1,Fri 2021-07-16 06:34:21 CEST,141.062,8113776,8657648,918.43,23.58,8447600,8751216,918.33,24.81
A1,Fri 2021-07-16 06:34:21 CEST,142.062,8113648,8658160,918.44,23.59,8447472,8751856,918.34,24.83
A1,Fri 2021-07-16 06:34:22 CEST,143.062,8113392,8658416,918.4,23.6,8447344,8752240,918.34,24.84
A1,Fri 2021-07-16 06:34:22 CEST,144.062,8113008,8659184,918.36,23.62,8447088,8752880,918.33,24.86
A1,Fri 2021-07-16 06:34:23 CEST,145.065,8113136,8659568,918.42,23.64,8447088,8753136,918.35,24.87
A1,Fri 2021-07-16 06:34:23 CEST,146.063,8112880,8659952,918.39,23.65,8446960,8753648,918.35,24.88
A1,Fri 2021-07-16 06:34:24 CEST,147.062,8112752,8660464,918.4,23.67,8446704,8754160,918.33,24.9
A1,Fri 2021-07-16 06:34:24 CEST,148.063,8112496,8660976,918.37,23.68,8446704,8754672,918.37,24.92
A1,Fri 2021-07-16 06:34:25 CEST,149.063,8112752,8661232,918.45,23.69,8446448,8755312,918.35,24.94
A1,Fri 2021-07-16 06:34:25 CEST,150.063,8112240,8661872,918.38,23.71,8446192,8755824,918.33,24.95
A1,Fri 2021-07-16 06:34:26 CEST,151.062,8112240,8662256,918.41,23.72,8445936,8756208,918.3,24.96
A1,Fri 2021-07-16 06:34:26 CEST,152.062,8111984,8662768,918.38,23.74,8445936,8756848,918.34,24.98
A1,Fri 2021-07-16 06:34:27 CEST,153.063,8111600,8663280,918.33,23.76,8445936,8757360,918.38,25
A1,Fri 2021-07-16 06:34:27 CEST,154.07,8112112,8663536,918.47,23.77,8445680,8757872,918.36,25.02
A1,Fri 2021-07-16 06:34:28 CEST,155.063,8111472,8664176,918.37,23.79,8445808,8758256,918.42,25.03
A1,Fri 2021-07-16 06:34:29 CEST,156.062,8111344,8664560,918.36,23.8,8445296,8758768,918.33,25.05
A1,Fri 2021-07-16 06:34:29 CEST,157.063,8111344,8665200,918.41,23.82,8445168,8759280,918.34,25.06
A1,Fri 2021-07-16 06:34:30 CEST,158.063,8111088,8665456,918.37,23.83,8445040,8759664,918.34,25.07
A1,Fri 2021-07-16 06:34:30 CEST,159.063,8111216,8666096,918.45,23.85,8444656,8760304,918.29,25.1
A1,Fri 2021-07-16 06:34:31 CEST,160.063,8110448,8666608,918.3,23.86,8445168,8760688,918.44,25.11
A1,Fri 2021-07-16 06:34:31 CEST,161.062,8110576,8666992,918.36,23.88,8444656,8761456,918.38,25.13
A1,Fri 2021-07-16 06:34:32 CEST,162.062,8110832,8667632,918.47,23.9,8444656,8761712,918.4,25.14
A1,Fri 2021-07-16 06:34:32 CEST,163.064,8110576,8668016,918.44,23.91,8444272,8762224,918.34,25.16
A1,Fri 2021-07-16 06:34:33 CEST,164.062,8110192,8668528,918.38,23.93,8444272,8762608,918.37,25.17
A1,Fri 2021-07-16 06:34:33 CEST,165.063,8109936,8668784,918.34,23.93,8444144,8763120,918.38,25.18
A1,Fri 2021-07-16 06:34:34 CEST,166.063,8110192,8669424,918.45,23.96,8443888,8763632,918.35,25.2
A1,Fri 2021-07-16 06:34:34 CEST,167.062,8109808,8669936,918.39,23.97,8443632,8764272,918.34,25.22
A1,Fri 2021-07-16 06:34:35 CEST,168.062,8109296,8670192,918.29,23.98,8443632,8764784,918.38,25.24
A1,Fri 2021-07-16 06:34:35 CEST,169.062,8109424,8670704,918.36,24,8443376,8765296,918.35,25.25
A1,Fri 2021-07-16 06:34:36 CEST,170.063,8109552,8671216,918.43,24.01,8443504,8765552,918.4,25.26
A1,Fri 2021-07-16 06:34:36 CEST,171.063,8109296,8671728,918.4,24.03,8442992,8766192,918.33,25.28
A1,Fri 2021-07-16 06:34:37 CEST,172.065,8109168,8672368,918.42,24.05,8442992,8766704,918.37,25.3
A1,Fri 2021-07-16 06:34:37 CEST,173.062,8109040,8672624,918.41,24.06,8442608,8767216,918.31,25.32
A1,Fri 2021-07-16 06:34:38 CEST,174.063,8108656,8673136,918.35,24.08,8442608,8767600,918.34,25.33
A1,Fri 2021-07-16 06:34:38 CEST,175.063,8108656,8673520,918.38,24.09,8442352,8768112,918.32,25.34
A1,Fri 2021-07-16 06:34:39 CEST,176.062,8108656,8673904,918.41,24.1,8442608,8768752,918.42,25.36
A1,Fri 2021-07-16 06:34:39 CEST,177.061,8108272,8674544,918.37,24.12,8442224,8769136,918.36,25.38
A1,Fri 2021-07-16 06:34:40 CEST,178.063,8108400,8674928,918.43,24.13,8442224,8769776,918.41,25.4
A1,Fri 2021-07-16 06:34:40 CEST,179.063,8107888,8675440,918.34,24.15,8441840,8770032,918.34,25.41
A1,Fri 2021-07-16 06:34:41 CEST,180.063,8107888,8675952,918.38,24.17,8441712,8770544,918.34,25.42
A1,Fri 2021-07-16 06:34:41 CEST,181.064,8107888,8676464,918.42,24.18,8441840,8771184,918.42,25.44
A1,Fri 2021-07-16 06:34:42 CEST,182.063,8107760,8676720,918.4,24.19,8441584,8771696,918.4,25.46
A1,Fri 2021-07-16 06:34:42 CEST,183.063,8107120,8677232,918.29,24.21,8441328,8772080,918.36,25.47
A1,Fri 2021-07-16 06:34:43 CEST,184.063,8107376,8677616,918.38,24.22,8441072,8772592,918.34,25.49
A1,Fri 2021-07-16 06:34:43 CEST,185.063,8107120,8678128,918.36,24.24,8440944,8773104,918.35,25.5
A1,Fri 2021-07-16 06:34:44 CEST,186.062,8106864,8678640,918.33,24.25,8440688,8773616,918.32,25.52
A1,Fri 2021-07-16 06:34:44 CEST,187.063,8106736,8679024,918.33,24.27,8440688,8774000,918.35,25.53
A1,Fri 2021-07-16 06:34:45 CEST,188.063,8106608,8679536,918.34,24.28,8440560,8774512,918.36,25.55
A1,Fri 2021-07-16 06:34:45 CEST,189.063,8106608,8680048,918.37,24.3,8440432,8774896,918.36,25.56
A1,Fri 2021-07-16 06:34:46 CEST,190.064,8106224,8680432,918.31,24.31,8439920,8775536,918.28,25.58
A1,Fri 2021-07-16 06:34:46 CEST,191.062,8106608,8680944,918.44,24.33,8439920,8775920,918.31,25.59
A1,Fri 2021-07-16 06:34:47 CEST,192.062,8105968,8681328,918.32,24.34,8440048,8776560,918.39,25.61
A1,Fri 2021-07-16 06:34:47 CEST,193.062,8106096,8681968,918.39,24.36,8439792,8776816,918.35,25.62
A1,Fri 2021-07-16 06:34:48 CEST,194.062,8105968,8682224,918.38,24.37,8439664,8777456,918.36,25.64
A1,Fri 2021-07-16 06:34:48 CEST,195.063,8105584,8682608,918.32,24.38,8439408,8777840,918.33,25.65
A1,Fri 2021-07-16 06:34:49 CEST,196.063,8105584,8683248,918.37,24.4,8439280,8778352,918.34,25.67
A1,Fri 2021-07-16 06:34:49 CEST,197.063,8105712,8683632,918.43,24.41,8439024,8778736,918.3,25.68
A1,Fri 2021-07-16 06:34:50 CEST,198.063,8105456,8684016,918.39,24.43,8438640,8779376,918.26,25.7
A1,Fri 2021-07-16 06:34:50 CEST,199.064,8105200,8684400,918.36,24.44,8439152,8779632,918.4,25.71
A1,Fri 2021-07-16 06:34:51 CEST,200.063,8105200,8684784,918.39,24.45,8438384,8780400,918.27,25.74
A1,Fri 2021-07-16 06:34:51 CEST,201.063,8104816,8685168,918.32,24.46,8438640,8780784,918.36,25.75
A1,Fri 2021-07-16 06:34:52 CEST,202.063,8104688,8685680,918.33,24.48,8438256,8781168,918.3,25.76
A1,Fri 2021-07-16 06:34:52 CEST,203.063,8104304,8686192,918.28,24.5,8438384,8781808,918.37,25.78
A1,Fri 2021-07-16 06:34:53 CEST,204.063,8104688,8686832,918.42,24.52,8437872,8782064,918.27,25.79
A1,Fri 2021-07-16 06:34:53 CEST,205.063,8104432,8687216,918.38,24.53,8437872,8782576,918.31,25.81
A1,Fri 2021-07-16 06:34:54 CEST,206.063,8104176,8687728,918.36,24.55,8437872,8782960,918.34,25.82
A1,Fri 2021-07-16 06:34:54 CEST,207.063,8104304,8687984,918.41,24.56,8437616,8783600,918.32,25.84
A1,Fri 2021-07-16 06:34:55 CEST,208.064,8103920,8688624,918.36,24.58,8437488,8784112,918.33,25.85
A1,Fri 2021-07-16 06:34:55 CEST,209.063,8103792,8688880,918.35,24.58,8437360,8784368,918.32,25.86
A1,Fri 2021-07-16 06:34:56 CEST,210.063,8103536,8689392,918.33,24.6,8437360,8784880,918.36,25.88
A1,Fri 2021-07-16 06:34:56 CEST,211.063,8103792,8689648,918.41,24.61,8437104,8785392,918.33,25.89
A1,Fri 2021-07-16 06:34:57 CEST,212.063,8103280,8690160,918.32,24.63,8436720,8786032,918.29,25.92
A1,Fri 2021-07-16 06:34:57 CEST,213.063,8103536,8690672,918.42,24.64,8436848,8786288,918.34,25.92
A1,Fri 2021-07-16 06:34:58 CEST,214.062,8103024,8691184,918.34,24.66,8436720,8786800,918.34,25.94
A1,Fri 2021-07-16 06:34:58 CEST,215.063,8103024,8691568,918.37,24.67,8436720,8787440,918.39,25.96
A1,Fri 2021-07-16 06:34:59 CEST,216.062,8102896,8692080,918.37,24.69,8436464,8787824,918.36,25.97
A1,Fri 2021-07-16 06:34:59 CEST,217.065,8102768,8692464,918.37,24.7,8436336,8788208,918.36,25.98
A1,Fri 2021-07-16 06:35:00 CEST,218.062,8102768,8692592,918.38,24.7,8435952,8788592,918.29,26
A1,Fri 2021-07-16 06:35:00 CEST,219.062,8102384,8693232,918.34,24.72,8435952,8789232,918.34,26.02
A1,Fri 2021-07-16 06:35:01 CEST,220.062,8102384,8693616,918.36,24.74,8435696,8789488,918.3,26.03
A1,Fri 2021-07-16 06:35:01 CEST,221.062,8102384,8694000,918.39,24.75,8435696,8790128,918.34,26.05
A1,Fri 2021-07-16 06:35:02 CEST,222.062,8102256,8694512,918.4,24.77,8435440,8790512,918.31,26.06
A1,Fri 2021-07-16 06:35:02 CEST,223.063,8101872,8695024,918.35,24.78,8435312,8790768,918.3,26.07
A1,Fri 2021-07-16 06:35:03 CEST,224.063,8101872,8695280,918.36,24.79,8435056,8791408,918.29,26.09
A1,Fri 2021-07-16 06:35:03 CEST,225.063,8101744,8695664,918.36,24.8,8435056,8792048,918.33,26.11
A1,Fri 2021-07-16 06:35:04 CEST,226.064,8101488,8696048,918.33,24.82,8434928,8792304,918.32,26.12
A1,Fri 2021-07-16 06:35:04 CEST,227.062,8101360,8696688,918.35,24.84,8434672,8792816,918.3,26.13
A1,Fri 2021-07-16 06:35:05 CEST,228.063,8101360,8696944,918.36,24.84,8434544,8793456,918.31,26.15
