HTL state;Time GPS;Mission time;heater-HTL;Time GPS;Mission time;heater-anemometer
A1;Fri 2021-07-16 07:34:04 CEST;640.113;1.322314;Fri 2021-07-16 07:34:04 CEST;640.113;0.8
A1;Fri 2021-07-16 07:34:04 CEST;641.114;1.322314;Fri 2021-07-16 07:34:04 CEST;641.114;0.8
A1;Fri 2021-07-16 07:34:05 CEST;642.116;1.322314;Fri 2021-07-16 07:34:05 CEST;642.116;0.8
A1;Fri 2021-07-16 07:34:05 CEST;643.114;1.322314;Fri 2021-07-16 07:34:05 CEST;643.114;0.8
A1;Fri 2021-07-16 07:34:06 CEST;644.113;1.322314;Fri 2021-07-16 07:34:06 CEST;644.113;0.8
A1;Fri 2021-07-16 07:34:06 CEST;645.114;1.322314;Fri 2021-07-16 07:34:06 CEST;645.114;0.8
A1;Fri 2021-07-16 07:34:07 CEST;646.113;1.322314;Fri 2021-07-16 07:34:07 CEST;646.113;0.8
A1;Fri 2021-07-16 07:34:07 CEST;647.116;1.322314;Fri 2021-07-16 07:34:07 CEST;647.116;0.8
A1;Fri 2021-07-16 07:34:08 CEST;648.113;1.322314;Fri 2021-07-16 07:34:08 CEST;648.113;0.8
A1;Fri 2021-07-16 07:34:08 CEST;649.114;1.322314;Fri 2021-07-16 07:34:08 CEST;649.114;0.8
A1;Fri 2021-07-16 07:34:09 CEST;650.114;1.322314;Fri 2021-07-16 07:34:09 CEST;650.114;0.8
A1;Fri 2021-07-16 07:34:09 CEST;651.114;1.322314;Fri 2021-07-16 07:34:09 CEST;651.114;0.8
A1;Fri 2021-07-16 07:34:10 CEST;652.113;1.322314;Fri 2021-07-16 07:34:10 CEST;652.113;0.8
A1;Fri 2021-07-16 07:34:10 CEST;653.113;1.322314;Fri 2021-07-16 07:34:10 CEST;653.114;0.8
A1;Fri 2021-07-16 07:34:11 CEST;654.113;1.322314;Fri 2021-07-16 07:34:11 CEST;654.113;0.8
A1;Fri 2021-07-16 07:34:11 CEST;655.114;1.322314;Fri 2021-07-16 07:34:11 CEST;655.114;0.8
A1;Fri 2021-07-16 07:34:12 CEST;656.116;1.322314;Fri 2021-07-16 07:34:12 CEST;656.116;0.8
A1;Fri 2021-07-16 07:34:12 CEST;657.114;1.322314;Fri 2021-07-16 07:34:12 CEST;657.114;0.8
A1;Fri 2021-07-16 07:34:13 CEST;658.113;1.322314;Fri 2021-07-16 07:34:13 CEST;658.113;0.8
A1;Fri 2021-07-16 07:34:13 CEST;659.114;1.322314;Fri 2021-07-16 07:34:13 CEST;659.114;0.8
A1;Fri 2021-07-16 07:34:14 CEST;660.114;1.322314;Fri 2021-07-16 07:34:14 CEST;660.114;0.8
A1;Fri 2021-07-16 07:34:14 CEST;661.114;1.322314;Fri 2021-07-16 07:34:14 CEST;661.114;0.8
A1;Fri 2021-07-16 07:34:15 CEST;662.113;1.322314;Fri 2021-07-16 07:34:15 CEST;662.113;0.8
A1;Fri 2021-07-16 07:34:15 CEST;663.114;1.322314;Fri 2021-07-16 07:34:15 CEST;663.114;0.8
A1;Fri 2021-07-16 07:34:16 CEST;664.114;1.322314;Fri 2021-07-16 07:34:16 CEST;664.114;0.8
A1;Fri 2021-07-16 07:34:16 CEST;665.117;1.322314;Fri 2021-07-16 07:34:16 CEST;665.117;0.8
A1;Fri 2021-07-16 07:34:17 CEST;666.113;1.322314;Fri 2021-07-16 07:34:17 CEST;666.113;0.8
A1;Fri 2021-07-16 07:34:17 CEST;667.113;1.322314;Fri 2021-07-16 07:34:17 CEST;667.114;0.8
A1;Fri 2021-07-16 07:34:18 CEST;668.113;1.322314;Fri 2021-07-16 07:34:18 CEST;668.113;0.8
A1;Fri 2021-07-16 07:34:18 CEST;669.114;1.322314;Fri 2021-07-16 07:34:18 CEST;669.114;0.8
A1;Fri 2021-07-16 07:34:19 CEST;670.114;1.322314;Fri 2021-07-16 07:34:19 CEST;670.114;0.8
A1;Fri 2021-07-16 07:34:19 CEST;671.114;1.322314;Fri 2021-07-16 07:34:19 CEST;671.114;0.8
A1;Fri 2021-07-16 07:34:20 CEST;672.113;1.322314;Fri 2021-07-16 07:34:20 CEST;672.113;0.8
A1;Fri 2021-07-16 07:34:20 CEST;673.114;1.322314;Fri 2021-07-16 07:34:20 CEST;673.114;0.8
A1;Fri 2021-07-16 07:34:21 CEST;674.115;1.322314;Fri 2021-07-16 07:34:21 CEST;674.115;0.8
A1;Fri 2021-07-16 07:34:21 CEST;675.114;1.322314;Fri 2021-07-16 07:34:21 CEST;675.114;0.8
A1;Fri 2021-07-16 07:34:22 CEST;676.113;1.322314;Fri 2021-07-16 07:34:22 CEST;676.113;0.8
A1;Fri 2021-07-16 07:34:22 CEST;677.113;1.322314;Fri 2021-07-16 07:34:22 CEST;677.113;0.8
A1;Fri 2021-07-16 07:34:23 CEST;678.113;1.322314;Fri 2021-07-16 07:34:23 CEST;678.113;0.8
A1;Fri 2021-07-16 07:34:23 CEST;679.114;1.322314;Fri 2021-07-16 07:34:23 CEST;679.114;0.8
A1;Fri 2021-07-16 07:34:24 CEST;680.114;1.322314;Fri 2021-07-16 07:34:24 CEST;680.114;0.8
A1;Fri 2021-07-16 07:34:24 CEST;681.114;1.322314;Fri 2021-07-16 07:34:24 CEST;681.114;0.8
A1;Fri 2021-07-16 07:34:25 CEST;682.113;1.322314;Fri 2021-07-16 07:34:25 CEST;682.113;0.8
A1;Fri 2021-07-16 07:34:25 CEST;683.116;1.322314;Fri 2021-07-16 07:34:25 CEST;683.116;0.8
A1;Fri 2021-07-16 07:34:26 CEST;684.114;1.322314;Fri 2021-07-16 07:34:26 CEST;684.114;0.8
A1;Fri 2021-07-16 07:34:26 CEST;685.114;1.322314;Fri 2021-07-16 07:34:26 CEST;685.114;0.8
A1;Fri 2021-07-16 07:34:27 CEST;686.113;1.322314;Fri 2021-07-16 07:34:27 CEST;686.114;0.8
A1;Fri 2021-07-16 07:34:27 CEST;687.114;1.322314;Fri 2021-07-16 07:34:27 CEST;687.114;0.8
A1;Fri 2021-07-16 07:34:28 CEST;688.113;1.322314;Fri 2021-07-16 07:34:28 CEST;688.113;0.8
A1;Fri 2021-07-16 07:34:28 CEST;689.114;1.322314;Fri 2021-07-16 07:34:28 CEST;689.114;0.8
A1;Fri 2021-07-16 07:34:29 CEST;690.113;1.322314;Fri 2021-07-16 07:34:29 CEST;690.113;0.8
A1;Fri 2021-07-16 07:34:29 CEST;691.114;1.322314;Fri 2021-07-16 07:34:29 CEST;691.114;0.8
A1;Fri 2021-07-16 07:34:30 CEST;692.115;1.322314;Fri 2021-07-16 07:34:30 CEST;692.115;0.8
A1;Fri 2021-07-16 07:34:30 CEST;693.114;1.322314;Fri 2021-07-16 07:34:30 CEST;693.114;0.8
A1;Fri 2021-07-16 07:34:31 CEST;694.113;1.322314;Fri 2021-07-16 07:34:31 CEST;694.113;0.8
A1;Fri 2021-07-16 07:34:31 CEST;695.114;1.322314;Fri 2021-07-16 07:34:31 CEST;695.114;0.8
A1;Fri 2021-07-16 07:34:32 CEST;696.115;1.322314;Fri 2021-07-16 07:34:32 CEST;696.115;0.8
A1;Fri 2021-07-16 07:34:32 CEST;697.115;1.322314;Fri 2021-07-16 07:34:32 CEST;697.115;0.8
A1;Fri 2021-07-16 07:34:33 CEST;698.113;1.322314;Fri 2021-07-16 07:34:33 CEST;698.113;0.8
A1;Fri 2021-07-16 07:34:33 CEST;699.114;1.322314;Fri 2021-07-16 07:34:33 CEST;699.114;0.8
A1;Fri 2021-07-16 07:34:34 CEST;700.114;1.322314;Fri 2021-07-16 07:34:34 CEST;700.114;0.8
A1;Fri 2021-07-16 07:34:34 CEST;701.115;1.322314;Fri 2021-07-16 07:34:34 CEST;701.115;0.8
A1;Fri 2021-07-16 07:34:35 CEST;702.113;1.322314;Fri 2021-07-16 07:34:35 CEST;702.113;0.8
A1;Fri 2021-07-16 07:34:35 CEST;703.113;1.322314;Fri 2021-07-16 07:34:35 CEST;703.113;0.8
A1;Fri 2021-07-16 07:34:36 CEST;704.113;1.322314;Fri 2021-07-16 07:34:36 CEST;704.113;0.8
A1;Fri 2021-07-16 07:34:36 CEST;705.114;1.322314;Fri 2021-07-16 07:34:36 CEST;705.114;0.8
A1;Fri 2021-07-16 07:34:37 CEST;706.114;1.322314;Fri 2021-07-16 07:34:37 CEST;706.114;0.8
A1;Fri 2021-07-16 07:34:37 CEST;707.114;1.322314;Fri 2021-07-16 07:34:37 CEST;707.114;0.8
A1;Fri 2021-07-16 07:34:38 CEST;708.114;1.322314;Fri 2021-07-16 07:34:38 CEST;708.114;0.8
A1;Fri 2021-07-16 07:34:38 CEST;709.114;1.322314;Fri 2021-07-16 07:34:38 CEST;709.114;0.8
A1;Fri 2021-07-16 07:34:39 CEST;710.115;1.322314;Fri 2021-07-16 07:34:39 CEST;710.115;0.8
A1;Fri 2021-07-16 07:34:39 CEST;711.114;1.322314;Fri 2021-07-16 07:34:39 CEST;711.114;0.8
A1;Fri 2021-07-16 07:34:40 CEST;712.113;1.322314;Fri 2021-07-16 07:34:40 CEST;712.113;0.8
A1;Fri 2021-07-16 07:34:40 CEST;713.114;1.322314;Fri 2021-07-16 07:34:40 CEST;713.114;0.8
A1;Fri 2021-07-16 07:34:41 CEST;714.114;1.322314;Fri 2021-07-16 07:34:41 CEST;714.114;0.8
A1;Fri 2021-07-16 07:34:41 CEST;715.114;1.322314;Fri 2021-07-16 07:34:41 CEST;715.114;0.8
A1;Fri 2021-07-16 07:34:42 CEST;716.113;1.322314;Fri 2021-07-16 07:34:42 CEST;716.113;0.8
A1;Fri 2021-07-16 07:34:42 CEST;717.114;1.322314;Fri 2021-07-16 07:34:42 CEST;717.114;0.8
A1;Fri 2021-07-16 07:34:43 CEST;718.113;1.322314;Fri 2021-07-16 07:34:43 CEST;718.113;0.8
A1;Fri 2021-07-16 07:34:43 CEST;719.115;1.322314;Fri 2021-07-16 07:34:43 CEST;719.115;0.8
A1;Fri 2021-07-16 07:34:44 CEST;720.114;1.322314;Fri 2021-07-16 07:34:44 CEST;720.114;0.8
A1;Fri 2021-07-16 07:34:44 CEST;721.114;1.322314;Fri 2021-07-16 07:34:44 CEST;721.114;0.8
A1;Fri 2021-07-16 07:34:45 CEST;722.113;1.322314;Fri 2021-07-16 07:34:45 CEST;722.113;0.8
A1;Fri 2021-07-16 07:34:45 CEST;723.114;1.322314;Fri 2021-07-16 07:34:45 CEST;723.114;0.8
A1;Fri 2021-07-16 07:34:46 CEST;724.113;1.322314;Fri 2021-07-16 07:34:46 CEST;724.113;0.8
A1;Fri 2021-07-16 07:34:46 CEST;725.114;1.322314;Fri 2021-07-16 07:34:46 CEST;725.114;0.8
A1;Fri 2021-07-16 07:34:47 CEST;726.114;1.322314;Fri 2021-07-16 07:34:47 CEST;726.114;0.8
A1;Fri 2021-07-16 07:34:47 CEST;727.114;1.322314;Fri 2021-07-16 07:34:47 CEST;727.114;0.8
A1;Fri 2021-07-16 07:34:48 CEST;728.115;1.322314;Fri 2021-07-16 07:34:48 CEST;728.115;0.8
A1;Fri 2021-07-16 07:34:48 CEST;729.113;1.322314;Fri 2021-07-16 07:34:48 CEST;729.113;0.8
A1;Fri 2021-07-16 07:34:49 CEST;730.113;1.322314;Fri 2021-07-16 07:34:49 CEST;730.113;0.8
A1;Fri 2021-07-16 07:34:49 CEST;731.114;1.322314;Fri 2021-07-16 07:34:49 CEST;731.114;0.8
A1;Fri 2021-07-16 07:34:50 CEST;732.113;1.322314;Fri 2021-07-16 07:34:50 CEST;732.113;0.8
A1;Fri 2021-07-16 07:34:50 CEST;733.114;1.322314;Fri 2021-07-16 07:34:50 CEST;733.114;0.8
A1;Fri 2021-07-16 07:34:51 CEST;734.113;1.322314;Fri 2021-07-16 07:34:51 CEST;734.113;0.8
A1;Fri 2021-07-16 07:34:51 CEST;735.114;1.322314;Fri 2021-07-16 07:34:51 CEST;735.114;0.8
A1;Fri 2021-07-16 07:34:52 CEST;736.114;1.322314;Fri 2021-07-16 07:34:52 CEST;736.114;0.8
A1;Fri 2021-07-16 07:34:52 CEST;737.115;1.322314;Fri 2021-07-16 07:34:52 CEST;737.115;0.8
A1;Fri 2021-07-16 07:34:53 CEST;738.114;1.322314;Fri 2021-07-16 07:34:53 CEST;738.114;0.8
A1;Fri 2021-07-16 07:34:53 CEST;739.114;1.322314;Fri 2021-07-16 07:34:53 CEST;739.114;0.8
A1;Fri 2021-07-16 07:34:54 CEST;740.114;1.322314;Fri 2021-07-16 07:34:54 CEST;740.114;0.8
A1;Fri 2021-07-16 07:34:54 CEST;741.114;1.322314;Fri 2021-07-16 07:34:54 CEST;741.114;0.8
A1;Fri 2021-07-16 07:34:55 CEST;742.113;1.322314;Fri 2021-07-16 07:34:55 CEST;742.113;0.8
A1;Fri 2021-07-16 07:34:55 CEST;743.114;1.322314;Fri 2021-07-16 07:34:55 CEST;743.114;0.8
A1;Fri 2021-07-16 07:34:56 CEST;744.113;1.322314;Fri 2021-07-16 07:34:56 CEST;744.113;0.8
A1;Fri 2021-07-16 07:34:56 CEST;745.114;1.322314;Fri 2021-07-16 07:34:56 CEST;745.114;0.8
A1;Fri 2021-07-16 07:34:57 CEST;746.115;1.322314;Fri 2021-07-16 07:34:57 CEST;746.115;0.8
A1;Fri 2021-07-16 07:34:57 CEST;747.114;1.322314;Fri 2021-07-16 07:34:57 CEST;747.114;0.8
A1;Fri 2021-07-16 07:34:58 CEST;748.113;1.322314;Fri 2021-07-16 07:34:58 CEST;748.113;0.8
A1;Fri 2021-07-16 07:34:58 CEST;749.116;1.322314;Fri 2021-07-16 07:34:58 CEST;749.116;0.8
A1;Fri 2021-07-16 07:34:59 CEST;750.114;1.322314;Fri 2021-07-16 07:34:59 CEST;750.114;0.8
A1;Fri 2021-07-16 07:34:59 CEST;751.114;1.322314;Fri 2021-07-16 07:34:59 CEST;751.114;0.8
A1;Fri 2021-07-16 07:35:00 CEST;752.114;1.322314;Fri 2021-07-16 07:35:00 CEST;752.114;0.8
A1;Fri 2021-07-16 07:35:00 CEST;753.114;1.322314;Fri 2021-07-16 07:35:00 CEST;753.114;0.8
A1;Fri 2021-07-16 07:35:01 CEST;754.113;1.322314;Fri 2021-07-16 07:35:01 CEST;754.113;0.8
A1;Fri 2021-07-16 07:35:01 CEST;755.115;1.322314;Fri 2021-07-16 07:35:01 CEST;755.115;0.8
A1;Fri 2021-07-16 07:35:02 CEST;756.114;1.322314;Fri 2021-07-16 07:35:02 CEST;756.114;0.8
A1;Fri 2021-07-16 07:35:02 CEST;757.114;1.322314;Fri 2021-07-16 07:35:02 CEST;757.114;0.8
A1;Fri 2021-07-16 07:35:03 CEST;758.114;1.322314;Fri 2021-07-16 07:35:03 CEST;758.114;0.8
A1;Fri 2021-07-16 07:35:03 CEST;759.114;1.322314;Fri 2021-07-16 07:35:03 CEST;759.114;0.8
A1;Fri 2021-07-16 07:35:04 CEST;760.114;1.322314;Fri 2021-07-16 07:35:04 CEST;760.114;0.8
A1;Fri 2021-07-16 07:35:04 CEST;761.114;1.322314;Fri 2021-07-16 07:35:04 CEST;761.114;0.8
A1;Fri 2021-07-16 07:35:05 CEST;762.113;1.322314;Fri 2021-07-16 07:35:05 CEST;762.113;0.8
A1;Fri 2021-07-16 07:35:05 CEST;763.114;1.322314;Fri 2021-07-16 07:35:05 CEST;763.114;0.8
A1;Fri 2021-07-16 07:35:06 CEST;764.115;1.322314;Fri 2021-07-16 07:35:06 CEST;764.115;0.8
A1;Fri 2021-07-16 07:35:06 CEST;765.114;1.322314;Fri 2021-07-16 07:35:06 CEST;765.114;0.8
A1;Fri 2021-07-16 07:35:07 CEST;766.113;1.322314;Fri 2021-07-16 07:35:07 CEST;766.113;0.8
A1;Fri 2021-07-16 07:35:07 CEST;767.114;1.322314;Fri 2021-07-16 07:35:07 CEST;767.114;0.8
A1;Fri 2021-07-16 07:35:08 CEST;768.113;1.322314;Fri 2021-07-16 07:35:08 CEST;768.113;0.8
A1;Fri 2021-07-16 07:35:08 CEST;769.114;1.322314;Fri 2021-07-16 07:35:08 CEST;769.114;0.8
A1;Fri 2021-07-16 07:35:09 CEST;770.114;1.322314;Fri 2021-07-16 07:35:09 CEST;770.114;0.8
A1;Fri 2021-07-16 07:35:09 CEST;771.114;1.322314;Fri 2021-07-16 07:35:09 CEST;771.114;0.8
A1;Fri 2021-07-16 07:35:10 CEST;772.113;1.322314;Fri 2021-07-16 07:35:10 CEST;772.113;0.8
A1;Fri 2021-07-16 07:35:10 CEST;773.115;1.322314;Fri 2021-07-16 07:35:10 CEST;773.115;0.8
A1;Fri 2021-07-16 07:35:11 CEST;774.114;1.322314;Fri 2021-07-16 07:35:11 CEST;774.114;0.8
A1;Fri 2021-07-16 07:35:11 CEST;775.114;1.322314;Fri 2021-07-16 07:35:11 CEST;775.114;0.8
A1;Fri 2021-07-16 07:35:12 CEST;776.114;1.322314;Fri 2021-07-16 07:35:12 CEST;776.114;0.8
A1;Fri 2021-07-16 07:35:12 CEST;777.114;1.322314;Fri 2021-07-16 07:35:12 CEST;777.114;0.8
A1;Fri 2021-07-16 07:35:13 CEST;778.113;1.322314;Fri 2021-07-16 07:35:13 CEST;778.113;0.8
A1;Fri 2021-07-16 07:35:13 CEST;779.114;1.322314;Fri 2021-07-16 07:35:13 CEST;779.114;0.8
A1;Fri 2021-07-16 07:35:14 CEST;780.114;1.322314;Fri 2021-07-16 07:35:14 CEST;780.114;0.8
A1;Fri 2021-07-16 07:35:14 CEST;781.114;1.322314;Fri 2021-07-16 07:35:14 CEST;781.114;0.8
A1;Fri 2021-07-16 07:35:15 CEST;782.115;1.322314;Fri 2021-07-16 07:35:15 CEST;782.115;0.8
A1;Fri 2021-07-16 07:35:15 CEST;783.114;1.322314;Fri 2021-07-16 07:35:15 CEST;783.114;0.8
A1;Fri 2021-07-16 07:35:16 CEST;784.113;1.322314;Fri 2021-07-16 07:35:16 CEST;784.113;0.8
A1;Fri 2021-07-16 07:35:16 CEST;785.114;1.322314;Fri 2021-07-16 07:35:16 CEST;785.114;0.8
A1;Fri 2021-07-16 07:35:17 CEST;786.114;1.322314;Fri 2021-07-16 07:35:17 CEST;786.114;0.8
A1;Fri 2021-07-16 07:35:17 CEST;787.114;1.322314;Fri 2021-07-16 07:35:17 CEST;787.114;0.8
A1;Fri 2021-07-16 07:35:18 CEST;788.114;1.322314;Fri 2021-07-16 07:35:18 CEST;788.114;0.8
A1;Fri 2021-07-16 07:35:18 CEST;789.114;1.322314;Fri 2021-07-16 07:35:18 CEST;789.114;0.8
A1;Fri 2021-07-16 07:35:19 CEST;790.113;1.322314;Fri 2021-07-16 07:35:19 CEST;790.114;0.8
A1;Fri 2021-07-16 07:35:19 CEST;791.115;1.322314;Fri 2021-07-16 07:35:19 CEST;791.115;0.8
A1;Fri 2021-07-16 07:35:20 CEST;792.113;1.322314;Fri 2021-07-16 07:35:20 CEST;792.113;0.8
A1;Fri 2021-07-16 07:35:20 CEST;793.114;1.322314;Fri 2021-07-16 07:35:20 CEST;793.114;0.8
A1;Fri 2021-07-16 07:35:21 CEST;794.113;1.322314;Fri 2021-07-16 07:35:21 CEST;794.113;0.8
A1;Fri 2021-07-16 07:35:21 CEST;795.114;1.322314;Fri 2021-07-16 07:35:21 CEST;795.114;0.8
A1;Fri 2021-07-16 07:35:22 CEST;796.113;1.322314;Fri 2021-07-16 07:35:22 CEST;796.113;0.8
A1;Fri 2021-07-16 07:35:22 CEST;797.114;1.322314;Fri 2021-07-16 07:35:22 CEST;797.114;0.8
A1;Fri 2021-07-16 07:35:23 CEST;798.114;1.322314;Fri 2021-07-16 07:35:23 CEST;798.114;0.8
A1;Fri 2021-07-16 07:35:23 CEST;799.113;1.322314;Fri 2021-07-16 07:35:23 CEST;799.113;0.8
A1;Fri 2021-07-16 07:35:24 CEST;800.116;1.322314;Fri 2021-07-16 07:35:24 CEST;800.116;0.8
A1;Fri 2021-07-16 07:35:24 CEST;801.114;1.322314;Fri 2021-07-16 07:35:24 CEST;801.114;0.8
A1;Fri 2021-07-16 07:35:25 CEST;802.114;1.322314;Fri 2021-07-16 07:35:25 CEST;802.114;0.8
A1;Fri 2021-07-16 07:35:25 CEST;803.114;1.322314;Fri 2021-07-16 07:35:25 CEST;803.114;0.8
A1;Fri 2021-07-16 07:35:26 CEST;804.114;1.322314;Fri 2021-07-16 07:35:26 CEST;804.114;0.8
A1;Fri 2021-07-16 07:35:26 CEST;805.114;1.322314;Fri 2021-07-16 07:35:26 CEST;805.114;0.8
A1;Fri 2021-07-16 07:35:27 CEST;806.114;1.322314;Fri 2021-07-16 07:35:27 CEST;806.114;0.8
A1;Fri 2021-07-16 07:35:27 CEST;807.114;1.322314;Fri 2021-07-16 07:35:27 CEST;807.114;0.8
A1;Fri 2021-07-16 07:35:28 CEST;808.113;1.322314;Fri 2021-07-16 07:35:28 CEST;808.113;0.8
A1;Fri 2021-07-16 07:35:28 CEST;809.115;1.322314;Fri 2021-07-16 07:35:28 CEST;809.115;0.8
A1;Fri 2021-07-16 07:35:29 CEST;810.114;1.322314;Fri 2021-07-16 07:35:29 CEST;810.114;0.8
A1;Fri 2021-07-16 07:35:29 CEST;811.114;1.322314;Fri 2021-07-16 07:35:29 CEST;811.114;0.8
A1;Fri 2021-07-16 07:35:30 CEST;812.113;1.322314;Fri 2021-07-16 07:35:30 CEST;812.113;0.8
A1;Fri 2021-07-16 07:35:30 CEST;813.114;1.322314;Fri 2021-07-16 07:35:30 CEST;813.114;0.8
A1;Fri 2021-07-16 07:35:31 CEST;814.12;1.322314;Fri 2021-07-16 07:35:31 CEST;814.12;0.8
A1;Fri 2021-07-16 07:35:31 CEST;815.114;1.322314;Fri 2021-07-16 07:35:31 CEST;815.114;0.8
A1;Fri 2021-07-16 07:35:32 CEST;816.114;1.322314;Fri 2021-07-16 07:35:32 CEST;816.114;0.8
A1;Fri 2021-07-16 07:35:32 CEST;817.114;1.322314;Fri 2021-07-16 07:35:32 CEST;817.114;0.8
A1;Fri 2021-07-16 07:35:33 CEST;818.114;1.322314;Fri 2021-07-16 07:35:33 CEST;818.114;0.8
A1;Fri 2021-07-16 07:35:33 CEST;819.113;1.322314;Fri 2021-07-16 07:35:33 CEST;819.113;0.8
A1;Fri 2021-07-16 07:35:34 CEST;820.113;1.322314;Fri 2021-07-16 07:35:34 CEST;820.113;0.8
A1;Fri 2021-07-16 07:35:34 CEST;821.114;1.322314;Fri 2021-07-16 07:35:34 CEST;821.114;0.8
A1;Fri 2021-07-16 07:35:35 CEST;822.113;1.322314;Fri 2021-07-16 07:35:35 CEST;822.113;0.8
A1;Fri 2021-07-16 07:35:35 CEST;823.114;1.322314;Fri 2021-07-16 07:35:35 CEST;823.114;0.8
A1;Fri 2021-07-16 07:35:36 CEST;824.113;1.322314;Fri 2021-07-16 07:35:36 CEST;824.113;0.8
A1;Fri 2021-07-16 07:35:36 CEST;825.114;1.322314;Fri 2021-07-16 07:35:36 CEST;825.114;0.8
A1;Fri 2021-07-16 07:35:37 CEST;826.114;1.322314;Fri 2021-07-16 07:35:37 CEST;826.114;0.8
A1;Fri 2021-07-16 07:35:37 CEST;827.116;1.322314;Fri 2021-07-16 07:35:37 CEST;827.116;0.8
A1;Fri 2021-07-16 07:35:38 CEST;828.113;1.322314;Fri 2021-07-16 07:35:38 CEST;828.113;0.8
A1;Fri 2021-07-16 07:35:38 CEST;829.114;1.322314;Fri 2021-07-16 07:35:38 CEST;829.114;0.8
A1;Fri 2021-07-16 07:35:39 CEST;830.113;1.322314;Fri 2021-07-16 07:35:39 CEST;830.113;0.8
A1;Fri 2021-07-16 07:35:39 CEST;831.114;1.322314;Fri 2021-07-16 07:35:39 CEST;831.114;0.8
A1;Fri 2021-07-16 07:35:40 CEST;832.113;1.322314;Fri 2021-07-16 07:35:40 CEST;832.113;0.8
A1;Fri 2021-07-16 07:35:40 CEST;833.114;1.322314;Fri 2021-07-16 07:35:40 CEST;833.114;0.8
A1;Fri 2021-07-16 07:35:41 CEST;834.113;1.322314;Fri 2021-07-16 07:35:41 CEST;834.113;0.8
A1;Fri 2021-07-16 07:35:41 CEST;835.114;1.322314;Fri 2021-07-16 07:35:41 CEST;835.114;0.8
A1;Fri 2021-07-16 07:35:42 CEST;836.115;1.322314;Fri 2021-07-16 07:35:42 CEST;836.115;0.8
A1;Fri 2021-07-16 07:35:42 CEST;837.114;1.322314;Fri 2021-07-16 07:35:42 CEST;837.114;0.8
A1;Fri 2021-07-16 07:35:43 CEST;838.114;1.322314;Fri 2021-07-16 07:35:43 CEST;838.114;0.8
A1;Fri 2021-07-16 07:35:43 CEST;839.114;1.322314;Fri 2021-07-16 07:35:43 CEST;839.114;0.8
A1;Fri 2021-07-16 07:35:44 CEST;840.114;1.322314;Fri 2021-07-16 07:35:44 CEST;840.114;0.8
A1;Fri 2021-07-16 07:35:44 CEST;841.114;1.322314;Fri 2021-07-16 07:35:44 CEST;841.114;0.8
A1;Fri 2021-07-16 07:35:45 CEST;842.113;1.322314;Fri 2021-07-16 07:35:45 CEST;842.113;0.8
A1;Fri 2021-07-16 07:35:45 CEST;843.114;1.322314;Fri 2021-07-16 07:35:45 CEST;843.114;0.8
A1;Fri 2021-07-16 07:35:46 CEST;844.113;1.322314;Fri 2021-07-16 07:35:46 CEST;844.113;0.8
A1;Fri 2021-07-16 07:35:46 CEST;845.115;1.322314;Fri 2021-07-16 07:35:46 CEST;845.115;0.8
A1;Fri 2021-07-16 07:35:47 CEST;846.114;1.322314;Fri 2021-07-16 07:35:47 CEST;846.114;0.8
A1;Fri 2021-07-16 07:35:47 CEST;847.114;1.322314;Fri 2021-07-16 07:35:47 CEST;847.114;0.8
A1;Fri 2021-07-16 07:35:48 CEST;848.113;1.322314;Fri 2021-07-16 07:35:48 CEST;848.114;0.8
A1;Fri 2021-07-16 07:35:48 CEST;849.114;1.322314;Fri 2021-07-16 07:35:48 CEST;849.114;0.8
A1;Fri 2021-07-16 07:35:49 CEST;850.114;1.322314;Fri 2021-07-16 07:35:49 CEST;850.114;0.8
A1;Fri 2021-07-16 07:35:49 CEST;851.114;1.322314;Fri 2021-07-16 07:35:49 CEST;851.114;0.8
A1;Fri 2021-07-16 07:35:50 CEST;852.114;1.322314;Fri 2021-07-16 07:35:50 CEST;852.114;0.8
A1;Fri 2021-07-16 07:35:50 CEST;853.114;1.322314;Fri 2021-07-16 07:35:50 CEST;853.114;0.8
A1;Fri 2021-07-16 07:35:51 CEST;854.115;1.322314;Fri 2021-07-16 07:35:51 CEST;854.115;0.8
A1;Fri 2021-07-16 07:35:51 CEST;855.114;1.322314;Fri 2021-07-16 07:35:51 CEST;855.114;0.8
A1;Fri 2021-07-16 07:35:52 CEST;856.113;1.322314;Fri 2021-07-16 07:35:52 CEST;856.113;0.8
A1;Fri 2021-07-16 07:35:52 CEST;857.114;1.322314;Fri 2021-07-16 07:35:52 CEST;857.114;0.8
A1;Fri 2021-07-16 07:35:53 CEST;858.113;1.322314;Fri 2021-07-16 07:35:53 CEST;858.113;0.8
A1;Fri 2021-07-16 07:35:53 CEST;859.113;1.322314;Fri 2021-07-16 07:35:53 CEST;859.113;0.8
A1;Fri 2021-07-16 07:35:54 CEST;860.113;1.322314;Fri 2021-07-16 07:35:54 CEST;860.113;0.8
A1;Fri 2021-07-16 07:35:54 CEST;861.114;1.322314;Fri 2021-07-16 07:35:54 CEST;861.114;0.8
A1;Fri 2021-07-16 07:35:55 CEST;862.114;1.322314;Fri 2021-07-16 07:35:55 CEST;862.114;0.8
A1;Fri 2021-07-16 07:35:55 CEST;863.116;1.322314;Fri 2021-07-16 07:35:55 CEST;863.116;0.8
A1;Fri 2021-07-16 07:35:56 CEST;864.113;1.322314;Fri 2021-07-16 07:35:56 CEST;864.113;0.8
