460.11484,17.5,15.5,20.5,15.5,15.5
461.365083,17.5,15.5,20.5,15.5,15.5
462.614563,17.5,15.5,19.5,16.5,15.5
463.864526,17.5,15.5,19.5,16.5,15.5
465.116167,17.5,16.5,19.5,16.5,15.5
465.116167,17.5,15.5,19.5,16.5,15.5
466.364544,17.5,15.5,19.5,16.5,15.5
467.614526,17.5,16.5,19.5,16.5,15.5
468.864505,17.5,15.5,19.5,16.5,15.5
470.116084,17.5,15.5,19.5,16.5,15.5
470.116084,17.5,16.5,18.5,16.5,15.5
471.364556,17.5,16.5,18.5,16.5,15.5
472.613603,17.5,15.5,18.5,16.5,15.5
473.864518,16.5,15.5,18.5,16.5,15.5
475.116201,17.5,15.5,18.5,16.5,15.5
475.116201,17.5,15.5,18.5,17.5,15.5
476.364528,17.5,15.5,18.5,17.5,15.5
477.614485,17.5,15.5,18.5,16.5,15.5
478.864494,17.5,16.5,18.5,17.5,15.5
480.115839,16.5,16.5,18.5,17.5,15.5
480.115839,16.5,15.5,17.5,16.5,15.5
481.364563,16.5,15.5,17.5,16.5,15.5
482.61448,16.5,15.5,17.5,17.5,16.5
483.864519,17.5,15.5,18.5,17.5,16.5
485.116799,16.5,15.5,17.5,16.5,16.5
486.364014,16.5,15.5,17.5,16.5,16.5
486.364014,17.5,15.5,17.5,16.5,16.5
487.614497,17.5,15.5,17.5,16.5,16.5
488.864493,17.5,15.5,17.5,16.5,16.5
490.115943,16.5,15.5,17.5,16.5,17.5
490.115943,16.5,15.5,17.5,16.5,17.5
491.364565,16.5,15.5,17.5,16.5,17.5
492.61453,16.5,15.5,17.5,16.5,17.5
493.864509,16.5,15.5,17.5,16.5,17.5
495.116089,16.5,15.5,17.5,16.5,17.5
495.116089,16.5,15.5,17.5,16.5,17.5
496.364514,16.5,15.5,17.5,16.5,17.5
497.613575,16.5,15.5,17.5,16.5,17.5
498.864548,16.5,15.5,16.5,16.5,17.5
500.115944,16.5,15.5,16.5,16.5,17.5
500.115944,16.5,15.5,16.5,16.5,17.5
501.364539,16.5,15.5,16.5,16.5,17.5
502.614495,16.5,15.5,16.5,16.5,17.5
503.864508,16.5,15.5,16.5,16.5,17.5
505.116208,16.5,15.5,16.5,16.5,17.5
505.116208,16.5,15.5,16.5,16.5,17.5
506.36457,16.5,15.5,16.5,16.5,17.5
507.61451,16.5,15.5,16.5,16.5,17.5
508.864492,16.5,15.5,16.5,16.5,17.5
510.115965,16.5,15.5,16.5,16.5,17.5
510.115965,16.5,15.5,16.5,16.5,17.5
511.364038,16.5,15.5,16.5,16.5,17.5
512.614572,16.5,15.5,16.5,16.5,17.5
513.864517,16.5,15.5,16.5,16.5,17.5
515.116204,16.5,15.5,16.5,16.5,17.5
515.116204,17.5,15.5,16.5,16.5,16.5
516.36451,17.5,15.5,16.5,16.5,16.5
517.614528,16.5,15.5,16.5,16.5,16.5
518.864536,17.5,15.5,16.5,16.5,16.5
520.115949,17.5,15.5,16.5,16.5,16.5
520.115949,16.5,15.5,16.5,15.5,16.5
521.364536,16.5,15.5,16.5,15.5,16.5
522.614535,17.5,15.5,16.5,15.5,16.5
523.864056,17.5,15.5,15.5,15.5,16.5
525.115649,17.5,15.5,15.5,15.5,16.5
525.115649,17.5,15.5,15.5,15.5,16.5
526.364491,17.5,15.5,15.5,15.5,16.5
527.614525,17.5,15.5,15.5,15.5,16.5
528.864527,17.5,15.5,15.5,15.5,16.5
530.117687,17.5,15.5,15.5,15.5,16.5
530.117687,17.5,15.5,15.5,15.5,16.5
531.364517,17.5,15.5,15.5,15.5,16.5
532.614528,17.5,15.5,15.5,15.5,16.5
533.864508,17.5,15.5,15.5,15.5,15.5
535.116138,18.5,15.5,15.5,15.5,16.5
535.116138,18.5,15.5,15.5,15.5,16.5
536.364238,18.5,15.5,15.5,15.5,16.5
537.61399,18.5,15.5,15.5,15.5,15.5
538.864496,18.5,15.5,15.5,15.5,15.5
540.115945,18.5,15.5,15.5,15.5,15.5
540.115945,18.5,15.5,15.5,15.5,15.5
541.364522,18.5,15.5,15.5,15.5,15.5
542.614488,18.5,15.5,15.5,15.5,15.5
543.864506,18.5,15.5,15.5,15.5,15.5
545.11624,18.5,15.5,15.5,15.5,15.5
545.11624,18.5,15.5,15.5,15.5,15.5
546.364532,18.5,15.5,15.5,15.5,15.5
547.614509,19.5,15.5,15.5,15.5,15.5
548.864033,18.5,15.5,15.5,15.5,15.5
550.11547,18.5,15.5,15.5,15.5,15.5
550.11547,18.5,15.5,15.5,15.5,15.5
551.36449,18.5,15.5,15.5,15.5,15.5
552.614502,19.5,15.5,15.5,15.5,15.5
553.864499,18.5,15.5,15.5,15.5,15.5
555.116239,18.5,15.5,15.5,15.5,15.5
555.116239,17.5,15.5,15.5,15.5,15.5
556.365065,17.5,15.5,15.5,15.5,15.5
557.614502,18.5,15.5,15.5,15.5,15.5
558.864478,20.5,15.5,15.5,15.5,15.5
560.116109,18.5,15.5,15.5,15.5,15.5
560.116109,18.5,15.5,15.5,15.5,15.5
561.36402,18.5,15.5,15.5,15.5,15.5
562.61401,18.5,15.5,15.5,15.5,15.5
563.864513,19.5,15.5,15.5,15.5,15.5
565.116109,19.5,15.5,15.5,15.5,15.5
565.116109,19.5,15.5,15.5,15.5,15.5
566.364517,19.5,15.5,15.5,15.5,15.5
567.614525,18.5,15.5,15.5,15.5,15.5
568.86453,19.5,15.5,15.5,15.5,15.5
570.115961,19.5,15.5,15.5,15.5,15.5
570.115961,19.5,15.5,15.5,15.5,15.5
571.364509,19.5,15.5,15.5,15.5,15.5
572.614509,19.5,15.5,15.5,15.5,15.5
573.864504,19.5,15.5,15.5,15.5,15.5
575.116793,19.5,15.5,15.5,15.5,15.5
575.116793,19.5,15.5,15.5,15.5,15.5
576.363643,19.5,15.5,15.5,15.5,15.5
577.614559,19.5,15.5,15.5,15.5,15.5
578.864531,19.5,15.5,15.5,15.5,15.5
580.116839,18.5,15.5,15.5,15.5,15.5
580.116839,19.5,15.5,16.5,15.5,15.5
581.364538,19.5,15.5,16.5,15.5,15.5
582.614523,19.5,15.5,16.5,15.5,15.5
583.862337,18.5,15.5,16.5,15.5,15.5
585.116187,19.5,15.5,16.5,15.5,15.5
585.116187,19.5,15.5,16.5,15.5,15.5
