HTL state,Time GPS,Mission time,TC74-0,TC74-1,TC74-2,TC74-3,TC74-4
A1,Fri 2021-07-16 07:30:03 CEST,158.864476,15.500000,15.500000,17.500000,15.500000,14.500000
A1,Fri 2021-07-16 07:30:04 CEST,160.116006,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:30:04 CEST,160.116006,15.500000,15.500000,17.500000,16.500000,13.500000
A1,Fri 2021-07-16 07:30:04 CEST,161.365223,15.500000,15.500000,17.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:05 CEST,162.614545,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:05 CEST,163.864529,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:06 CEST,165.113437,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:06 CEST,165.113437,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:07 CEST,166.364058,15.500000,15.500000,17.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:07 CEST,167.614514,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:08 CEST,168.864527,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:09 CEST,170.117549,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:09 CEST,170.117549,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:09 CEST,171.364586,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:10 CEST,172.614533,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:10 CEST,173.864579,16.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:11 CEST,175.116186,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:11 CEST,175.116186,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:12 CEST,176.364513,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:12 CEST,177.614056,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:13 CEST,178.864469,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:14 CEST,180.115875,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:14 CEST,180.115875,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:14 CEST,181.364532,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:15 CEST,182.614490,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:15 CEST,183.864510,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:16 CEST,185.116115,15.500000,15.500000,16.500000,16.500000,14.500000
A1,Fri 2021-07-16 07:30:16 CEST,185.116115,15.500000,15.500000,16.500000,16.500000,14.500000
