HTL state,Time GPS,Mission time,PS1 pressure mbar,PS1 temp Celsius,PS1 d1,PS1 d2,PS2 pressure mbar,PS2 temp Celsius,PS2 d1,PS2 d2
A2,Fri 2021-07-16 08:04:30 CEST,4293.11,5173360,7683952,189.56,-7.87,5438704,7790960,188.18,-5.8
A2,Fri 2021-07-16 08:04:31 CEST,4294.11,5174256,7683952,189.76,-7.87,5439856,7790960,188.43,-5.8
A2,Fri 2021-07-16 08:04:31 CEST,4295.11,5175408,7683824,190.01,-7.87,5440880,7790704,188.64,-5.8
A2,Fri 2021-07-16 08:04:32 CEST,4296.11,5176432,7683056,190.23,-7.9,5441776,7790448,188.83,-5.81
A2,Fri 2021-07-16 08:04:32 CEST,4297.11,5177328,7682416,190.41,-7.92,5442800,7790192,189.05,-5.82
A2,Fri 2021-07-16 08:04:33 CEST,4298.11,5178480,7682544,190.67,-7.91,5443952,7789936,189.3,-5.83
A2,Fri 2021-07-16 08:04:33 CEST,4299.11,5179504,7682288,190.89,-7.92,5444848,7789680,189.49,-5.84
A2,Fri 2021-07-16 08:04:34 CEST,4300.11,5180400,7682160,191.09,-7.93,5446000,7789424,189.74,-5.85
A2,Fri 2021-07-16 08:04:34 CEST,4301.12,5181296,7682160,191.28,-7.93,5447152,7789296,189.98,-5.85
A2,Fri 2021-07-16 08:04:35 CEST,4302.11,5182832,7681264,191.61,-7.96,5448048,7788784,190.17,-5.87
A2,Fri 2021-07-16 08:04:35 CEST,4303.11,5183472,7681008,191.74,-7.96,5449328,7788528,190.44,-5.87
A2,Fri 2021-07-16 08:04:36 CEST,4304.11,5184624,7681008,192,-7.96,5449840,7788272,190.55,-5.88
A2,Fri 2021-07-16 08:04:36 CEST,4305.11,5185648,7680496,192.21,-7.98,5451248,7788016,190.85,-5.89
A2,Fri 2021-07-16 08:04:37 CEST,4306.11,5186672,7680240,192.44,-7.99,5452656,7787632,191.15,-5.9
A2,Fri 2021-07-16 08:04:37 CEST,4307.11,5187952,7680240,192.72,-7.99,5453424,7787248,191.31,-5.91
A2,Fri 2021-07-16 08:04:38 CEST,4308.11,5188592,7680112,192.86,-7.99,5453936,7787248,191.42,-5.91
A2,Fri 2021-07-16 08:04:38 CEST,4309.11,5189488,7679984,193.05,-8,5455344,7786864,191.73,-5.93
A2,Fri 2021-07-16 08:04:39 CEST,4310.12,5190512,7679344,193.27,-8.02,5456240,7786480,191.91,-5.94
A2,Fri 2021-07-16 08:04:39 CEST,4311.11,5191536,7678064,193.47,-8.06,5457520,7785584,192.18,-5.97
A2,Fri 2021-07-16 08:04:40 CEST,4312.11,5192688,7676656,193.7,-8.1,5458416,7784688,192.36,-6
A2,Fri 2021-07-16 08:04:40 CEST,4313.11,5194096,7675760,193.99,-8.13,5459568,7784048,192.6,-6.02
A2,Fri 2021-07-16 08:04:41 CEST,4314.11,5195248,7676144,194.25,-8.12,5460464,7784176,192.8,-6.01
A2,Fri 2021-07-16 08:04:41 CEST,4315.11,5196144,7676272,194.45,-8.12,5461744,7784048,193.07,-6.02
A2,Fri 2021-07-16 08:04:42 CEST,4316.11,5196912,7676016,194.62,-8.12,5462768,7783792,193.29,-6.03
A2,Fri 2021-07-16 08:04:42 CEST,4317.11,5197936,7676016,194.84,-8.12,5463920,7783536,193.53,-6.03
A2,Fri 2021-07-16 08:04:43 CEST,4318.11,5198704,7675760,195.01,-8.13,5464432,7783280,193.64,-6.04
A2,Fri 2021-07-16 08:04:43 CEST,4319.12,5199600,7675632,195.2,-8.14,5465584,7782768,193.89,-6.06
A2,Fri 2021-07-16 08:04:44 CEST,4320.11,5200752,7675504,195.46,-8.14,5466608,7782640,194.1,-6.06
A2,Fri 2021-07-16 08:04:44 CEST,4321.11,5201648,7675248,195.65,-8.15,5467760,7782640,194.35,-6.06
A2,Fri 2021-07-16 08:04:45 CEST,4322.11,5202800,7674608,195.89,-8.17,5468784,7782000,194.57,-6.08
A2,Fri 2021-07-16 08:04:45 CEST,4323.11,5203952,7674096,196.14,-8.19,5469680,7781744,194.76,-6.09
A2,Fri 2021-07-16 08:04:46 CEST,4324.11,5204976,7673968,196.36,-8.19,5470704,7781232,194.97,-6.11
A2,Fri 2021-07-16 08:04:46 CEST,4325.11,5205872,7673968,196.56,-8.19,5471728,7781232,195.19,-6.11
A2,Fri 2021-07-16 08:04:47 CEST,4326.11,5206768,7674096,196.76,-8.19,5472752,7780848,195.41,-6.12
A2,Fri 2021-07-16 08:04:47 CEST,4327.11,5207920,7673712,197,-8.2,5474160,7780848,195.71,-6.12
A2,Fri 2021-07-16 08:04:48 CEST,4328.12,5209328,7673584,197.31,-8.2,5474672,7780464,195.82,-6.13
A2,Fri 2021-07-16 08:04:48 CEST,4329.11,5209968,7673584,197.45,-8.2,5476080,7780080,196.12,-6.14
A2,Fri 2021-07-16 08:04:49 CEST,4330.11,5210736,7673328,197.62,-8.21,5476848,7779952,196.28,-6.15
A2,Fri 2021-07-16 08:04:49 CEST,4331.11,5211760,7673328,197.84,-8.21,5478000,7779696,196.53,-6.16
A2,Fri 2021-07-16 08:04:50 CEST,4332.11,5212656,7672432,198.02,-8.24,5479024,7779184,196.74,-6.17
A2,Fri 2021-07-16 08:04:50 CEST,4333.11,5214192,7672176,198.36,-8.25,5480048,7778544,196.95,-6.19
A2,Fri 2021-07-16 08:04:51 CEST,4334.11,5215088,7672304,198.56,-8.24,5480816,7778288,197.12,-6.2
A2,Fri 2021-07-16 08:04:51 CEST,4335.11,5215856,7672176,198.72,-8.25,5482352,7778160,197.45,-6.2
A2,Fri 2021-07-16 08:04:52 CEST,4336.11,5216880,7672048,198.95,-8.25,5483248,7778160,197.64,-6.2
A2,Fri 2021-07-16 08:04:52 CEST,4337.12,5217776,7672048,199.15,-8.25,5484016,7777776,197.8,-6.22
A2,Fri 2021-07-16 08:04:53 CEST,4338.11,5218928,7671920,199.4,-8.26,5485040,7777392,198.02,-6.23
A2,Fri 2021-07-16 08:04:53 CEST,4339.11,5219696,7671664,199.56,-8.27,5485808,7777264,198.18,-6.23
A2,Fri 2021-07-16 08:04:54 CEST,4340.11,5221104,7671152,199.86,-8.28,5487216,7776752,198.48,-6.25
A2,Fri 2021-07-16 08:04:54 CEST,4341.11,5222256,7670512,200.1,-8.3,5488368,7776368,198.72,-6.26
A2,Fri 2021-07-16 08:04:55 CEST,4342.12,5222896,7670128,200.24,-8.31,5489136,7776112,198.89,-6.27
A2,Fri 2021-07-16 08:04:55 CEST,4343.11,5223920,7670256,200.47,-8.31,5490544,7775984,199.19,-6.27
A2,Fri 2021-07-16 08:04:56 CEST,4344.11,5224944,7670256,200.69,-8.31,5491184,7775472,199.32,-6.29
A2,Fri 2021-07-16 08:04:56 CEST,4345.11,5225712,7670000,200.86,-8.32,5492592,7775472,199.62,-6.29
A2,Fri 2021-07-16 08:04:57 CEST,4346.12,5226992,7670000,201.14,-8.32,5493360,7775216,199.79,-6.3
A2,Fri 2021-07-16 08:04:57 CEST,4347.11,5227760,7669616,201.3,-8.33,5494128,7774704,199.94,-6.31
A2,Fri 2021-07-16 08:04:58 CEST,4348.11,5228656,7669488,201.5,-8.34,5495408,7774704,200.22,-6.31
A2,Fri 2021-07-16 08:04:58 CEST,4349.11,5229680,7669488,201.72,-8.34,5496048,7774448,200.36,-6.32
A2,Fri 2021-07-16 08:04:59 CEST,4350.11,5230704,7668976,201.94,-8.35,5497328,7773808,200.62,-6.34
A2,Fri 2021-07-16 08:04:59 CEST,4351.11,5231856,7667824,202.17,-8.39,5498480,7773168,200.86,-6.36
A2,Fri 2021-07-16 08:05:00 CEST,4352.11,5233392,7666032,202.47,-8.45,5499888,7772144,201.15,-6.4
A2,Fri 2021-07-16 08:05:00 CEST,4353.11,5234288,7665392,202.66,-8.47,5500784,7771632,201.34,-6.41
A2,Fri 2021-07-16 08:05:01 CEST,4354.11,5235568,7665904,202.95,-8.45,5501936,7771760,201.59,-6.41
A2,Fri 2021-07-16 08:05:01 CEST,4355.12,5236336,7665904,203.12,-8.45,5502960,7771376,201.81,-6.42
A2,Fri 2021-07-16 08:05:02 CEST,4356.11,5237488,7665648,203.37,-8.46,5503856,7771248,202,-6.42
A2,Fri 2021-07-16 08:05:02 CEST,4357.11,5238640,7665392,203.62,-8.47,5505008,7770992,202.24,-6.43
A2,Fri 2021-07-16 08:05:03 CEST,4358.11,5239408,7665264,203.78,-8.47,5506416,7770736,202.54,-6.44
A2,Fri 2021-07-16 08:05:03 CEST,4359.11,5240560,7664112,204.02,-8.51,5507184,7770224,202.7,-6.46
A2,Fri 2021-07-16 08:05:04 CEST,4360.11,5241840,7662192,204.26,-8.57,5508336,7768944,202.93,-6.5
A2,Fri 2021-07-16 08:05:04 CEST,4361.11,5242864,7661040,204.46,-8.61,5509360,7768048,203.14,-6.53
A2,Fri 2021-07-16 08:05:05 CEST,4362.11,5244144,7661296,204.75,-8.6,5510256,7768048,203.33,-6.53
A2,Fri 2021-07-16 08:05:05 CEST,4363.11,5244656,7661552,204.87,-8.59,5511152,7768304,203.53,-6.52
A2,Fri 2021-07-16 08:05:06 CEST,4364.12,5245936,7661424,205.15,-8.6,5512432,7768048,203.8,-6.53
A2,Fri 2021-07-16 08:05:06 CEST,4365.11,5246704,7661168,205.31,-8.6,5513200,7767792,203.97,-6.54
A2,Fri 2021-07-16 08:05:07 CEST,4366.11,5247856,7661168,205.56,-8.6,5514480,7767664,204.24,-6.54
A2,Fri 2021-07-16 08:05:07 CEST,4367.11,5248880,7660784,205.78,-8.62,5515504,7767280,204.46,-6.55
A2,Fri 2021-07-16 08:05:08 CEST,4368.11,5250160,7659376,206.04,-8.66,5516784,7766256,204.72,-6.58
A2,Fri 2021-07-16 08:05:08 CEST,4369.11,5251312,7657456,206.25,-8.72,5517936,7765104,204.95,-6.62
A2,Fri 2021-07-16 08:05:09 CEST,4370.11,5252464,7657456,206.5,-8.72,5518960,7765104,205.17,-6.62
A2,Fri 2021-07-16 08:05:09 CEST,4371.11,5253232,7657968,206.69,-8.71,5519728,7764976,205.33,-6.62
A2,Fri 2021-07-16 08:05:10 CEST,4372.11,5254384,7657840,206.94,-8.71,5520752,7765104,205.56,-6.62
A2,Fri 2021-07-16 08:05:10 CEST,4373.12,5255408,7657584,207.16,-8.72,5521776,7764592,205.77,-6.64
A2,Fri 2021-07-16 08:05:11 CEST,4374.11,5256304,7656816,207.34,-8.74,5523312,7764208,206.1,-6.65
A2,Fri 2021-07-16 08:05:11 CEST,4375.11,5257584,7656688,207.62,-8.75,5524080,7763824,206.26,-6.66
A2,Fri 2021-07-16 08:05:12 CEST,4376.11,5258480,7656304,207.81,-8.76,5524848,7763696,206.42,-6.67
A2,Fri 2021-07-16 08:05:12 CEST,4377.11,5259248,7656432,207.98,-8.76,5525872,7763312,206.64,-6.68
A2,Fri 2021-07-16 08:05:13 CEST,4378.11,5260400,7656304,208.23,-8.76,5527152,7763312,206.91,-6.68
A2,Fri 2021-07-16 08:05:13 CEST,4379.11,5261424,7656048,208.45,-8.77,5527792,7763056,207.05,-6.69
A2,Fri 2021-07-16 08:05:14 CEST,4380.11,5262320,7656048,208.65,-8.77,5529072,7762800,207.32,-6.69
A2,Fri 2021-07-16 08:05:14 CEST,4381.11,5263600,7655280,208.91,-8.79,5530352,7762288,207.59,-6.71
A2,Fri 2021-07-16 08:05:15 CEST,4382.12,5264880,7653744,209.16,-8.84,5531632,7761136,207.85,-6.75
A2,Fri 2021-07-16 08:05:15 CEST,4383.11,5265776,7652976,209.35,-8.87,5532528,7760624,208.03,-6.76
A2,Fri 2021-07-16 08:05:16 CEST,4384.12,5266672,7653232,209.55,-8.86,5533552,7760624,208.25,-6.76
A2,Fri 2021-07-16 08:05:16 CEST,4385.11,5267568,7653616,209.75,-8.85,5534320,7760624,208.42,-6.76
A2,Fri 2021-07-16 08:05:17 CEST,4386.11,5268336,7653488,209.92,-8.85,5535344,7760496,208.64,-6.77
A2,Fri 2021-07-16 08:05:17 CEST,4387.11,5269744,7653488,210.23,-8.85,5536112,7760368,208.8,-6.77
A2,Fri 2021-07-16 08:05:18 CEST,4388.11,5270384,7653232,210.37,-8.86,5537520,7759984,209.1,-6.78
A2,Fri 2021-07-16 08:05:18 CEST,4389.11,5271408,7653104,210.59,-8.86,5538416,7759856,209.29,-6.79
A2,Fri 2021-07-16 08:05:19 CEST,4390.11,5272688,7652976,210.87,-8.87,5539440,7759600,209.51,-6.8
A2,Fri 2021-07-16 08:05:19 CEST,4391.11,5273840,7651824,211.1,-8.91,5540592,7758832,209.74,-6.82
A2,Fri 2021-07-16 08:05:20 CEST,4392.11,5275376,7651312,211.42,-8.92,5541616,7758192,209.96,-6.84
A2,Fri 2021-07-16 08:05:20 CEST,4393.11,5276400,7650928,211.64,-8.94,5542768,7757936,210.2,-6.85
A2,Fri 2021-07-16 08:05:21 CEST,4394.11,5277168,7651056,211.81,-8.93,5544304,7758064,210.54,-6.85
A2,Fri 2021-07-16 08:05:21 CEST,4395.11,5277936,7651056,211.98,-8.93,5545072,7757424,210.69,-6.87
A2,Fri 2021-07-16 08:05:22 CEST,4396.11,5279088,7650800,212.23,-8.94,5546096,7757424,210.91,-6.87
A2,Fri 2021-07-16 08:05:22 CEST,4397.11,5280240,7650800,212.49,-8.94,5547376,7757168,211.18,-6.87
A2,Fri 2021-07-16 08:05:23 CEST,4398.11,5281136,7650672,212.68,-8.94,5547888,7757040,211.29,-6.88
A2,Fri 2021-07-16 08:05:23 CEST,4399.11,5282416,7650160,212.95,-8.96,5549040,7756528,211.53,-6.89
A2,Fri 2021-07-16 08:05:24 CEST,4400.12,5283440,7649648,213.17,-8.98,5550320,7756144,211.8,-6.91
A2,Fri 2021-07-16 08:05:24 CEST,4401.11,5284464,7648752,213.37,-9.01,5551088,7755760,211.96,-6.92
A2,Fri 2021-07-16 08:05:25 CEST,4402.11,5285872,7646960,213.64,-9.06,5552752,7754224,212.3,-6.97
A2,Fri 2021-07-16 08:05:25 CEST,4403.11,5286768,7646064,213.82,-9.09,5554032,7753584,212.56,-6.99
A2,Fri 2021-07-16 08:05:26 CEST,4404.11,5288048,7646576,214.12,-9.08,5554672,7753712,212.7,-6.98
A2,Fri 2021-07-16 08:05:26 CEST,4405.11,5288816,7646704,214.29,-9.07,5556080,7753584,213,-6.99
A2,Fri 2021-07-16 08:05:27 CEST,4406.11,5289840,7646448,214.51,-9.08,5556720,7753456,213.14,-6.99
A2,Fri 2021-07-16 08:05:27 CEST,4407.11,5290480,7646064,214.64,-9.09,5558000,7752944,213.41,-7.01
A2,Fri 2021-07-16 08:05:28 CEST,4408.11,5291760,7646192,214.92,-9.09,5558640,7752944,213.55,-7.01
A2,Fri 2021-07-16 08:05:28 CEST,4409.12,5292528,7646064,215.09,-9.09,5559664,7752688,213.76,-7.02
A2,Fri 2021-07-16 08:05:29 CEST,4410.11,5293680,7645552,215.33,-9.11,5561200,7752560,214.09,-7.02
A2,Fri 2021-07-16 08:05:29 CEST,4411.11,5294704,7645680,215.56,-9.1,5561968,7752176,214.25,-7.03
A2,Fri 2021-07-16 08:05:30 CEST,4412.11,5296112,7645424,215.86,-9.11,5562992,7751920,214.47,-7.04
A2,Fri 2021-07-16 08:05:30 CEST,4413.11,5297008,7644528,216.04,-9.14,5564272,7751408,214.74,-7.06
A2,Fri 2021-07-16 08:05:31 CEST,4414.11,5298160,7644144,216.29,-9.15,5565296,7750896,214.95,-7.07
A2,Fri 2021-07-16 08:05:31 CEST,4415.11,5299568,7643120,216.58,-9.19,5566832,7750384,215.27,-7.09
A2,Fri 2021-07-16 08:05:32 CEST,4416.11,5300336,7643504,216.75,-9.17,5567600,7750128,215.43,-7.1
A2,Fri 2021-07-16 08:05:32 CEST,4417.11,5301232,7643632,216.95,-9.17,5568624,7750128,215.65,-7.1
A2,Fri 2021-07-16 08:05:33 CEST,4418.12,5302256,7643376,217.17,-9.18,5569776,7749872,215.9,-7.11
A2,Fri 2021-07-16 08:05:33 CEST,4419.11,5303408,7643248,217.42,-9.18,5570416,7749616,216.03,-7.11
A2,Fri 2021-07-16 08:05:34 CEST,4420.11,5304176,7643248,217.59,-9.18,5571696,7749360,216.3,-7.12
A2,Fri 2021-07-16 08:05:34 CEST,4421.11,5305328,7643120,217.84,-9.19,5572592,7748976,216.49,-7.13
A2,Fri 2021-07-16 08:05:35 CEST,4422.11,5306608,7642096,218.1,-9.22,5574128,7748720,216.82,-7.14
A2,Fri 2021-07-16 08:05:35 CEST,4423.11,5307504,7641840,218.29,-9.23,5574896,7748208,216.98,-7.16
A2,Fri 2021-07-16 08:05:36 CEST,4424.11,5308784,7641712,218.57,-9.23,5576304,7748080,217.28,-7.16
A2,Fri 2021-07-16 08:05:36 CEST,4425.11,5309808,7641840,218.8,-9.23,5577328,7747952,217.5,-7.17
A2,Fri 2021-07-16 08:05:37 CEST,4426.11,5310576,7641712,218.97,-9.23,5578096,7747568,217.66,-7.18
A2,Fri 2021-07-16 08:05:37 CEST,4427.12,5311728,7641712,219.22,-9.23,5579248,7747440,217.9,-7.18
A2,Fri 2021-07-16 08:05:38 CEST,4428.11,5313136,7640816,219.51,-9.26,5580784,7746928,218.22,-7.2
A2,Fri 2021-07-16 08:05:38 CEST,4429.11,5314416,7639408,219.76,-9.31,5581552,7745904,218.37,-7.23
A2,Fri 2021-07-16 08:05:39 CEST,4430.11,5315440,7638768,219.97,-9.33,5582704,7745648,218.62,-7.24
A2,Fri 2021-07-16 08:05:39 CEST,4431.11,5316336,7639152,220.18,-9.32,5583600,7745392,218.81,-7.25
A2,Fri 2021-07-16 08:05:40 CEST,4432.11,5317360,7639152,220.4,-9.32,5585008,7745264,219.11,-7.25
A2,Fri 2021-07-16 08:05:40 CEST,4433.11,5318512,7638256,220.64,-9.34,5585904,7744880,219.29,-7.27
A2,Fri 2021-07-16 08:05:41 CEST,4434.11,5319408,7638256,220.83,-9.34,5586928,7744240,219.5,-7.29
A2,Fri 2021-07-16 08:05:41 CEST,4435.11,5320688,7638256,221.11,-9.34,5587952,7744496,219.73,-7.28
A2,Fri 2021-07-16 08:05:42 CEST,4436.12,5321584,7638128,221.31,-9.35,5589232,7744112,220,-7.29
A2,Fri 2021-07-16 08:05:42 CEST,4437.11,5321968,7638000,221.39,-9.35,5590128,7743856,220.19,-7.3
A2,Fri 2021-07-16 08:05:43 CEST,4438.11,5324016,7636976,221.82,-9.39,5591152,7743344,220.4,-7.31
A2,Fri 2021-07-16 08:05:43 CEST,4439.11,5324656,7636080,221.94,-9.41,5592176,7742448,220.6,-7.34
A2,Fri 2021-07-16 08:05:44 CEST,4440.11,5326064,7634544,222.21,-9.46,5593712,7741680,220.92,-7.37
A2,Fri 2021-07-16 08:05:44 CEST,4441.11,5327088,7633904,222.42,-9.49,5594864,7740912,221.16,-7.39
A2,Fri 2021-07-16 08:05:45 CEST,4442.11,5328368,7634032,222.71,-9.48,5596144,7740784,221.43,-7.4
A2,Fri 2021-07-16 08:05:45 CEST,4443.11,5329776,7633904,223.02,-9.49,5597168,7740272,221.64,-7.41
A2,Fri 2021-07-16 08:05:46 CEST,4444.11,5330416,7633904,223.16,-9.49,5598320,7740400,221.89,-7.41
A2,Fri 2021-07-16 08:05:46 CEST,4445.12,5331440,7633776,223.38,-9.49,5599472,7740272,222.14,-7.41
A2,Fri 2021-07-16 08:05:47 CEST,4446.11,5332720,7633648,223.66,-9.49,5600240,7740016,222.3,-7.42
A2,Fri 2021-07-16 08:05:47 CEST,4447.11,5333488,7633008,223.81,-9.51,5601136,7739504,222.48,-7.44
A2,Fri 2021-07-16 08:05:48 CEST,4448.11,5334768,7632624,224.08,-9.53,5602544,7738992,222.78,-7.45
A2,Fri 2021-07-16 08:05:48 CEST,4449.11,5336048,7631728,224.34,-9.56,5603184,7738736,222.91,-7.46
A2,Fri 2021-07-16 08:05:49 CEST,4450.11,5337200,7631344,224.59,-9.57,5604848,7738096,223.26,-7.48
A2,Fri 2021-07-16 08:05:49 CEST,4451.11,5338224,7631088,224.81,-9.58,5606000,7737840,223.5,-7.49
A2,Fri 2021-07-16 08:05:50 CEST,4452.11,5338992,7631216,224.98,-9.57,5607152,7737712,223.75,-7.49
A2,Fri 2021-07-16 08:05:50 CEST,4453.11,5340144,7631216,225.23,-9.57,5607792,7737584,223.89,-7.5
A2,Fri 2021-07-16 08:05:51 CEST,4454.12,5341424,7631216,225.51,-9.57,5608944,7737328,224.13,-7.51
A2,Fri 2021-07-16 08:05:51 CEST,4455.11,5342320,7630960,225.71,-9.58,5610096,7737200,224.38,-7.51
A2,Fri 2021-07-16 08:05:52 CEST,4456.11,5342960,7630960,225.85,-9.58,5611120,7736816,224.59,-7.52
A2,Fri 2021-07-16 08:05:52 CEST,4457.11,5343984,7630704,226.07,-9.59,5611888,7736688,224.75,-7.53
A2,Fri 2021-07-16 08:05:53 CEST,4458.11,5345136,7630832,226.32,-9.58,5613424,7736432,225.08,-7.53
A2,Fri 2021-07-16 08:05:53 CEST,4459.11,5346160,7630832,226.55,-9.58,5614448,7736176,225.29,-7.54
A2,Fri 2021-07-16 08:05:54 CEST,4460.11,5347696,7630320,226.87,-9.6,5615600,7735792,225.54,-7.56
A2,Fri 2021-07-16 08:05:54 CEST,4461.11,5348592,7629552,227.05,-9.63,5616880,7735152,225.8,-7.58
A2,Fri 2021-07-16 08:05:55 CEST,4462.11,5349616,7629296,227.27,-9.63,5618160,7734896,226.07,-7.58
A2,Fri 2021-07-16 08:05:55 CEST,4463.12,5350896,7629552,227.56,-9.63,5619056,7734640,226.26,-7.59
A2,Fri 2021-07-16 08:05:56 CEST,4464.11,5352048,7629296,227.8,-9.63,5619952,7734384,226.45,-7.6
A2,Fri 2021-07-16 08:05:56 CEST,4465.11,5352944,7628656,227.99,-9.65,5621488,7734000,226.77,-7.61
A2,Fri 2021-07-16 08:05:57 CEST,4466.11,5354096,7628528,228.24,-9.66,5622384,7733616,226.96,-7.62
A2,Fri 2021-07-16 08:05:57 CEST,4467.11,5355248,7628656,228.49,-9.65,5623536,7733488,227.21,-7.63
A2,Fri 2021-07-16 08:05:58 CEST,4468.11,5356400,7628528,228.74,-9.66,5624688,7733360,227.45,-7.63
A2,Fri 2021-07-16 08:05:58 CEST,4469.11,5356912,7628528,228.86,-9.66,5625328,7732976,227.58,-7.65
A2,Fri 2021-07-16 08:05:59 CEST,4470.11,5358192,7628144,229.13,-9.67,5626736,7732464,227.88,-7.66
A2,Fri 2021-07-16 08:05:59 CEST,4471.11,5359344,7628016,229.38,-9.68,5627376,7732336,228.01,-7.67
A2,Fri 2021-07-16 08:06:00 CEST,4472.12,5360368,7628144,229.61,-9.67,5628784,7732208,228.31,-7.67
A2,Fri 2021-07-16 08:06:00 CEST,4473.11,5361648,7627504,229.87,-9.69,5629936,7731696,228.55,-7.69
A2,Fri 2021-07-16 08:06:01 CEST,4474.11,5362544,7626480,230.04,-9.72,5630960,7731312,228.76,-7.7
A2,Fri 2021-07-16 08:06:01 CEST,4475.11,5364080,7625840,230.37,-9.75,5632368,7730416,229.05,-7.73
A2,Fri 2021-07-16 08:06:02 CEST,4476.11,5364720,7626224,230.52,-9.73,5633392,7730288,229.27,-7.73
A2,Fri 2021-07-16 08:06:02 CEST,4477.11,5366000,7626224,230.8,-9.73,5634160,7730416,229.44,-7.73
A2,Fri 2021-07-16 08:06:03 CEST,4478.11,5367280,7626096,231.08,-9.74,5635312,7730032,229.68,-7.74
A2,Fri 2021-07-16 08:06:03 CEST,4479.11,5367920,7625840,231.21,-9.75,5636720,7729776,229.98,-7.75
A2,Fri 2021-07-16 08:06:04 CEST,4480.11,5369072,7625712,231.46,-9.75,5637488,7729520,230.14,-7.76
A2,Fri 2021-07-16 08:06:04 CEST,4481.12,5370096,7625712,231.69,-9.75,5639024,7729264,230.46,-7.76
A2,Fri 2021-07-16 08:06:05 CEST,4482.11,5371248,7624816,231.92,-9.78,5639920,7728752,230.65,-7.78
A2,Fri 2021-07-16 08:06:05 CEST,4483.11,5372528,7624304,232.19,-9.8,5640944,7728240,230.86,-7.8
A2,Fri 2021-07-16 08:06:06 CEST,4484.11,5373296,7624432,232.36,-9.79,5642352,7728112,231.16,-7.8
A2,Fri 2021-07-16 08:06:06 CEST,4485.11,5374448,7624176,232.61,-9.8,5643376,7727856,231.37,-7.81
A2,Fri 2021-07-16 08:06:07 CEST,4486.11,5375856,7623664,232.9,-9.82,5644400,7727472,231.59,-7.82
A2,Fri 2021-07-16 08:06:07 CEST,4487.11,5377136,7622896,233.17,-9.84,5645424,7727088,231.8,-7.83
A2,Fri 2021-07-16 08:06:08 CEST,4488.11,5377904,7623152,233.34,-9.83,5646320,7726832,231.99,-7.84
A2,Fri 2021-07-16 08:06:08 CEST,4489.11,5378800,7623152,233.54,-9.83,5647600,7726576,232.26,-7.85
A2,Fri 2021-07-16 08:06:09 CEST,4490.12,5379696,7623152,233.73,-9.83,5648496,7726448,232.45,-7.85
A2,Fri 2021-07-16 08:06:09 CEST,4491.11,5380976,7621872,233.98,-9.87,5649904,7725808,232.74,-7.87
A2,Fri 2021-07-16 08:06:10 CEST,4492.11,5381872,7621104,234.16,-9.9,5651056,7725296,232.98,-7.89
A2,Fri 2021-07-16 08:06:10 CEST,4493.11,5383152,7621488,234.45,-9.89,5651952,7725168,233.17,-7.89
A2,Fri 2021-07-16 08:06:11 CEST,4494.11,5384304,7621488,234.71,-9.89,5653232,7725040,233.44,-7.9
A2,Fri 2021-07-16 08:06:11 CEST,4495.11,5385456,7620848,234.94,-9.91,5654256,7724528,233.65,-7.91
A2,Fri 2021-07-16 08:06:12 CEST,4496.11,5386352,7620464,235.13,-9.92,5655408,7724144,233.9,-7.93
A2,Fri 2021-07-16 08:06:12 CEST,4497.11,5387632,7619824,235.4,-9.94,5656048,7724016,234.03,-7.93
A2,Fri 2021-07-16 08:06:13 CEST,4498.11,5388528,7622384,235.66,-9.86,5657200,7723504,234.27,-7.95
A2,Fri 2021-07-16 08:06:13 CEST,4499.12,5389552,7622640,235.89,-9.85,5657840,7723376,234.4,-7.95
A2,Fri 2021-07-16 08:06:14 CEST,4500.11,5390576,7622640,236.11,-9.85,5659376,7723248,234.73,-7.96
A2,Fri 2021-07-16 08:06:14 CEST,4501.11,5391472,7622512,236.31,-9.85,5660016,7722992,234.86,-7.96
A2,Fri 2021-07-16 08:06:15 CEST,4502.11,5392368,7622640,236.51,-9.85,5661168,7722736,235.11,-7.97
A2,Fri 2021-07-16 08:06:15 CEST,4503.11,5393392,7622256,236.72,-9.86,5662064,7722480,235.3,-7.98
A2,Fri 2021-07-16 08:06:16 CEST,4504.11,5394160,7622128,236.89,-9.87,5663088,7722352,235.51,-7.98
A2,Fri 2021-07-16 08:06:16 CEST,4505.11,5395440,7622000,237.16,-9.87,5664112,7722224,235.73,-7.99
A2,Fri 2021-07-16 08:06:17 CEST,4506.11,5396208,7621616,237.32,-9.88,5665648,7721712,236.05,-8
A2,Fri 2021-07-16 08:06:17 CEST,4507.11,5397488,7621360,237.6,-9.89,5666416,7721456,236.21,-8.01
A2,Fri 2021-07-16 08:06:18 CEST,4508.12,5398384,7621616,237.8,-9.88,5667312,7721072,236.4,-8.02
A2,Fri 2021-07-16 08:06:18 CEST,4509.11,5399280,7620848,237.98,-9.91,5668720,7720816,236.7,-8.03
A2,Fri 2021-07-16 08:06:19 CEST,4510.11,5400432,7621104,238.24,-9.9,5669744,7720560,236.91,-8.04
A2,Fri 2021-07-16 08:06:19 CEST,4511.11,5401200,7620976,238.4,-9.9,5670384,7720304,237.04,-8.05
A2,Fri 2021-07-16 08:06:20 CEST,4512.11,5402480,7620848,238.68,-9.91,5671792,7720304,237.35,-8.05
A2,Fri 2021-07-16 08:06:20 CEST,4513.11,5403376,7620976,238.88,-9.9,5672688,7720048,237.54,-8.06
